英語名,選手名,ポジション,所属チーム,身長,体重,生年月日,年齢,高校,大学,出身校・チーム歴(全文),カテゴリ,リーグワンキャップ数,URL,Text_Detail,キャリア遍歴,代表キャップ数,International_Caps,Scraped_Url,Full_Career
Musashi Matsuda,松田 武蔵,WTB,狭山セコムラガッツ（2025-26）,170,77,2000.08.24,25,ロトルア・ボーイズ,大東文化大学,ロトルア・ボーイズ高校 大東文化大学,A,6,https://league-one.jp/player/484137,,,,,,24/25 Japan Rugby League One - Division 3 (6G/3T)
Takehiro Kimura,木村 勇大,FL,中国電力レッドレグリオンズ（2025-26）,188,100,1992.11.11,33,都島工業高校,近畿大学,都島工業 近畿大学,A,12,https://league-one.jp/player/484254,,,,,,25/26 Japan Rugby League One - Division 3 (5G) -> 22/23 Japan Rugby League One - Division 2 (3G) -> 21/22 Japan Rugby League One - Division 2 (7G/2T)
Taiyou Kubo,久保 太陽,No8,中国電力レッドレグリオンズ（2025-26）,180,105,2002.11.05,23,報徳学園高校,同志社大学,報徳学園高校 同志社大学,A,0,https://league-one.jp/player/484255,,,,,,Not Found
Hayato Fukumoto,福本 颯翔,SH,中国電力レッドレグリオンズ（2025-26）,166,72,2002.07.16,23,東海大大阪仰星高校,立命館大学,東海大大阪仰星高校 立命館大学,A,2,https://league-one.jp/player/484256,,,,,,25/26 Japan Rugby League One - Division 3 (2G)
Kaen Hirano,平野 叶苑,HO,中国電力レッドレグリオンズ（2025-26）,175,100,2002.07.18,23,西陵高校,京都産業大学,名古屋市立西陵高校 京都産業大学,A,2,https://league-one.jp/player/484257,,,,,,25/26 Japan Rugby League One - Division 3 (4G/1T)
Kenji Nigara,二重 賢治,PR,中国電力レッドレグリオンズ（2025-26）,178,103,2002.07.24,23,天理高校,筑波大学,天理高校 筑波大学,A,0,https://league-one.jp/player/484258,,,,,,No Data
Sebasstian Sialau,セバスチャン ・シアラウ,SO,中国電力レッドレグリオンズ（2025-26）,180,88,2003.12.20,22,トゥウンバ文法学校,,トゥウンバ文法学校,B,13,https://league-one.jp/player/484259,,,,,,Not Found
Connor Anderson,コナー ・アンダーソン,FL,中国電力レッドレグリオンズ（2025-26）,191,103,1996.05.13,29,ブリズベン州立高校,,ブリズベン州立高等学校,B,8,https://league-one.jp/player/484260,,,,,,25/26 Japan Rugby League One - Division 3 (3G) -> 24/25 Japan Rugby League One - Division 3 (7G) -> 22/23 Super Rugby Pacific (4G)
Taiki Washiya,鷲谷 太希,LO,中国電力レッドレグリオンズ（2025-26）,188,100,2000.05.08,25,天理高校,日本大学,天理高校 日本大学,A,3,https://league-one.jp/player/484261,,,,,,24/25 Japan Rugby League One - Division 3 (3G) -> 23/24 Japan Rugby League One - Division 3 (2G)
Hayato Miyazaki,宮嵜 隼人,SO,中国電力レッドレグリオンズ（2025-26）,172,84,2000.07.24,25,報徳学園高校,立命館大学,報徳学園 立命館大学,A,19,https://league-one.jp/player/484262,,,,,,25/26 Japan Rugby League One - Division 3 (5G/1T) -> 24/25 Japan Rugby League One - Division 3 (6G/3T) -> 23/24 Japan Rugby League One - Division 3 (11G/2T)
Kennta Kitayama,北山 絢大,WTB,中国電力レッドレグリオンズ（2025-26）,170,80,2000.10.30,25,東海大仰星高校,京都産業大学,東海大仰星高校 京都産業大学,A,13,https://league-one.jp/player/484263,,,,,,25/26 Japan Rugby League One - Division 3 (4G/1T) -> 24/25 Japan Rugby League One - Division 3 (6G/4T) -> 23/24 Japan Rugby League One - Division 3 (5G)
Syougo Azuma,東 将吾,CTB,中国電力レッドレグリオンズ（2025-26）,176,86,2000.10.18,25,芦屋学園高校,摂南大学,芦屋学園高校 摂南大学,A,22,https://league-one.jp/player/484264,,,,,,25/26 Japan Rugby League One - Division 3 (1G) -> 24/25 Japan Rugby League One - Division 3 (15G/4T) -> 23/24 Japan Rugby League One - Division 3 (6G)
Shintaro Matsuda,松田 進太郎,FL,中国電力レッドレグリオンズ（2025-26）,175,95,1999.05.23,26,京都成章高校,関西学院大学,京都成章高校 関西学院大学,A,36,https://league-one.jp/player/484265,,,,,,25/26 Japan Rugby League One - Division 3 (3G) -> 24/25 Japan Rugby League One - Division 3 (12G/1T) -> 23/24 Japan Rugby League One - Division 3 (11G/2T) -> 22/23 Japan Rugby League One - Division 3 (11G) -> 21/22 Japan Rugby League One - Division 3 (1G)
Kentarou Fujii,藤井 健太郎,WTB,中国電力レッドレグリオンズ（2025-26）,179,90,2000.01.17,25,伏見工業高校,立命館大学,伏見工業 立命館大学,A,41,https://league-one.jp/player/484266,,,,,,Not Found
Shinnya Hirayama,平山 真也,CTB,中国電力レッドレグリオンズ（2025-26）,177,92,1999.10.08,26,東福岡高校,福岡工業大学,東福岡高校 福岡工業大学,A,36,https://league-one.jp/player/484267,,,,,,Not Found
Tomonari Aoki,青木 智成,LO,中国電力レッドレグリオンズ（2025-26）,189,104,1998.05.09,27,東京高校,中央大学,東京高校 中央大学,A,29,https://league-one.jp/player/484268,,,,,,24/25 Japan Rugby League One - Division 3 (11G/2T) -> 23/24 Japan Rugby League One - Division 3 (9G/1T) -> 22/23 Japan Rugby League One - Division 3 (6G/1T) -> 21/22 Japan Rugby League One - Division 3 (3G)
Hashizou Yoshida,吉田 橋蔵,SO,中国電力レッドレグリオンズ（2025-26）,177,85,1997.12.20,28,徳島城北高校,日本大学,徳島城北高校 日本大学,A,41,https://league-one.jp/player/484269,,,,,,25/26 Japan Rugby League One - Division 3 (5G/1T) -> 24/25 Japan Rugby League One - Division 3 (14G) -> 23/24 Japan Rugby League One - Division 3 (10G) -> 22/23 Japan Rugby League One - Division 3 (12G/1T) -> 21/22 Japan Rugby League One - Division 3 (5G)
Riki Yamaguchi,山口 莉輝,PR,中国電力レッドレグリオンズ（2025-26）,180,112,1999.02.14,26,長崎北陽台高校,帝京大学,長崎北陽台高校 帝京大学,A,17,https://league-one.jp/player/484270,,,,,,24/25 Japan Rugby League One - Division 3 (1G) -> 23/24 Japan Rugby League One - Division 3 (1G) -> 22/23 Japan Rugby League One - Division 3 (5G) -> 21/22 Japan Rugby League One - Division 3 (10G/1T)
Kota Moriyama,森山 皓太,FL,中国電力レッドレグリオンズ（2025-26）,186,110,1993.11.29,32,東山高校,摂南大学,東山高校 摂南大学,A,43,https://league-one.jp/player/484271,,,,,,25/26 Japan Rugby League One - Division 3 (5G/1T) -> 24/25 Japan Rugby League One - Division 3 (14G/1T) -> 23/24 Japan Rugby League One - Division 3 (10G/5T) -> 22/23 Japan Rugby League One - Division 3 (7G) -> 21/22 Japan Rugby League One - Division 3 (10G/4T)
Masaaki Morita,森田 政彰,CTB,中国電力レッドレグリオンズ（2025-26）,166,84,1991.10.21,34,御所実業高校,九州共立大学,御所実業高校 九州共立大学,A,38,https://league-one.jp/player/484272,,,,,,25/26 Japan Rugby League One - Division 3 (4G) -> 24/25 Japan Rugby League One - Division 3 (6G) -> 23/24 Japan Rugby League One - Division 3 (10G) -> 22/23 Japan Rugby League One - Division 3 (11G/1T) -> 21/22 Japan Rugby League One - Division 3 (10G)
Kento Miyata,宮田 賢斗,PR,中国電力レッドレグリオンズ（2025-26）,170,107,1998.07.27,27,鹿児島玉龍高校,朝日大学,鹿児島玉龍高校 朝日大学,A,39,https://league-one.jp/player/484273,,,,,,25/26 Japan Rugby League One - Division 3 (5G) -> 24/25 Japan Rugby League One - Division 3 (11G) -> 23/24 Japan Rugby League One - Division 3 (11G/3T) -> 22/23 Japan Rugby League One - Division 3 (9G) -> 21/22 Japan Rugby League One - Division 3 (6G)
Atsushi Mizofuchi,溝渕 篤司,SH,中国電力レッドレグリオンズ（2025-26）,167,70,1998.10.31,27,桂高校,大東文化大学,京都府立桂高校 大東文化大学,A,24,https://league-one.jp/player/484274,,,,,,25/26 Japan Rugby League One - Division 3 (3G) -> 24/25 Japan Rugby League One - Division 3 (10G) -> 23/24 Japan Rugby League One - Division 3 (4G) -> 22/23 Japan Rugby League One - Division 3 (5G/1T) -> 21/22 Japan Rugby League One - Division 3 (7G)
Kohei Matsunaga,松永 浩平,FL,中国電力レッドレグリオンズ（2025-26）,177,93,1990.07.16,35,広島工業高校,帝京大学,広島工業高校 帝京大学,A,33,https://league-one.jp/player/484275,,,,,,25/26 Japan Rugby League One - Division 3 (4G/1T) -> 24/25 Japan Rugby League One - Division 3 (9G/2T) -> 23/24 Japan Rugby League One - Division 3 (6G) -> 22/23 Japan Rugby League One - Division 3 (11G/4T) -> 21/22 Japan Rugby League One - Division 3 (5G/1T)
Yuto Matsuoka,松岡 祐斗,FB,中国電力レッドレグリオンズ（2025-26）,183,92,1998.02.22,27,明和高校,筑波大学,明和高校 筑波大学,A,19,https://league-one.jp/player/484276,,,'17 U20,,,25/26 Japan Rugby League One - Division 3 (4G) -> 24/25 Japan Rugby League One - Division 3 (7G/1T) -> 23/24 Japan Rugby League One - Division 3 (5G/1T) -> 21/22 Japan Rugby League One - Division 3 (6G)
Keisuke Maeda,前田 恵輔,PR,中国電力レッドレグリオンズ（2025-26）,172,102,1990.01.18,35,長崎南山高校,帝京大学,長崎南山高校 帝京大学,A,10,https://league-one.jp/player/484277,,,,,,23/24 Japan Rugby League One - Division 3 (6G) -> 22/23 Japan Rugby League One - Division 3 (4G) -> 21/22 Japan Rugby League One - Division 3 (2G)
Hirofumi Higashikawa,東川 寛史,WTB,中国電力レッドレグリオンズ（2025-26）,175,84,1995.06.09,30,東福岡高校,法政大学,東福岡高校 法政大学,A,21,https://league-one.jp/player/484278,,,'15 U20、'15 U23,,,25/26 Japan Rugby League One - Division 3 (1G) -> 24/25 Japan Rugby League One - Division 3 (7G/2T) -> 23/24 Japan Rugby League One - Division 3 (5G) -> 22/23 Japan Rugby League One - Division 3 (4G) -> 21/22 Japan Rugby League One - Division 3 (6G)
Taro Nishikawa,西川 太郎,LO,中国電力レッドレグリオンズ（2025-26）,183,104,1994.10.09,31,天理高校,天理大学,天理高校 天理大学,A,50,https://league-one.jp/player/484279,,,,,,25/26 Japan Rugby League One - Division 3 (4G) -> 24/25 Japan Rugby League One - Division 3 (15G) -> 23/24 Japan Rugby League One - Division 3 (11G) -> 22/23 Japan Rugby League One - Division 3 (12G/1T) -> 21/22 Japan Rugby League One - Division 3 (10G)
Masahiro Nakano,中野 将宏,WTB,中国電力レッドレグリオンズ（2025-26）,168,78,1996.01.25,29,石見智翠館高校,九州共立大学,石見智翠館高校 九州共立大学,A,35,https://league-one.jp/player/484280,,,,,,25/26 Japan Rugby League One - Division 3 (5G/2T) -> 24/25 Japan Rugby League One - Division 3 (6G) -> 23/24 Japan Rugby League One - Division 3 (9G/1T) -> 22/23 Japan Rugby League One - Division 3 (9G/3T) -> 21/22 Japan Rugby League One - Division 3 (9G/1T)
Makoto Torikai,鳥飼 誠,CTB,中国電力レッドレグリオンズ（2025-26）,178,88,1993.08.07,32,東海大仰星高校,関西学院大大学,東海大仰星高校 関西学院大,A,15,https://league-one.jp/player/484281,,,,,,25/26 Japan Rugby League One - Division 3 (2G) -> 23/24 Japan Rugby League One - Division 3 (3G) -> 22/23 Japan Rugby League One - Division 3 (5G) -> 21/22 Japan Rugby League One - Division 3 (8G/1T)
Shohei Tsukamoto,塚本 奨平,SH,中国電力レッドレグリオンズ（2025-26）,168,70,1993.01.19,32,東海大仰星高校,帝京大学,東海大仰星高校 帝京大学,A,27,https://league-one.jp/player/484282,,,,,,24/25 Japan Rugby League One - Division 3 (8G) -> 23/24 Japan Rugby League One - Division 3 (9G) -> 22/23 Japan Rugby League One - Division 3 (6G) -> 21/22 Japan Rugby League One - Division 3 (4G)
Noriyuki Kureyama,呉山 聖道,LO,中国電力レッドレグリオンズ（2025-26）,180,98,1998.07.25,27,大阪桐蔭高校,大東文化大学,大阪桐蔭高校 大東文化大学,A,25,https://league-one.jp/player/484283,,,,,,25/26 Japan Rugby League One - Division 3 (2G) -> 24/25 Japan Rugby League One - Division 3 (7G) -> 23/24 Japan Rugby League One - Division 3 (8G) -> 22/23 Japan Rugby League One - Division 3 (7G) -> 21/22 Japan Rugby League One - Division 3 (4G)
Seiya Kitajima,北島 聖也,PR,中国電力レッドレグリオンズ（2025-26）,175,120,1995.03.06,30,佐賀工業高校,東海大学,佐賀工業高校 東海大学,A,22,https://league-one.jp/player/484284,,,,,,24/25 Japan Rugby League One - Division 3 (2G) -> 23/24 Japan Rugby League One - Division 3 (9G) -> 22/23 Japan Rugby League One - Division 3 (11G) -> 21/22 Japan Rugby League One - Division 3 (8G)
Rintaro Kawasima,河嶋 凜太郎,SH,中国電力レッドレグリオンズ（2025-26）,160,65,1993.10.28,32,長崎南山高校,福岡工業大学,長崎南山高校 福岡工業大学,A,39,https://league-one.jp/player/484285,,,,,,25/26 Japan Rugby League One - Division 3 (5G/1T) -> 24/25 Japan Rugby League One - Division 3 (10G) -> 23/24 Japan Rugby League One - Division 3 (9G) -> 22/23 Japan Rugby League One - Division 3 (10G) -> 21/22 Japan Rugby League One - Division 3 (9G/1T)
Toshiyuki ohki,大木 寿之,PR,中国電力レッドレグリオンズ（2025-26）,182,108,1994.02.09,31,國學院栃木高校,帝京大学,國學院栃木高校 帝京大学,A,30,https://league-one.jp/player/484286,,,,,,24/25 Japan Rugby League One - Division 3 (5G) -> 23/24 Japan Rugby League One - Division 3 (6G) -> 22/23 Japan Rugby League One - Division 3 (12G) -> 21/22 Japan Rugby League One - Division 3 (9G/2T)
Edward Quirk,エドワード ・カーク,FL,中国電力レッドレグリオンズ（2025-26）,191,108,1991.08.28,34,ブリスベンステート,アイオナ大学,ブリスベンステート高校 アイオナ大学,C,36,https://league-one.jp/player/484287,,,,,,Not Found
Kentaro Iwanaga,岩永 健太郎,HO,中国電力レッドレグリオンズ（2025-26）,171,102,1995.04.12,30,長崎南山高校,帝京大学,長崎南山高校 帝京大学,A,48,https://league-one.jp/player/484288,,,,,,25/26 Japan Rugby League One - Division 3 (5G/5T) -> 24/25 Japan Rugby League One - Division 3 (15G/12T) -> 23/24 Japan Rugby League One - Division 3 (10G/8T) -> 22/23 Japan Rugby League One - Division 3 (12G/5T) -> 21/22 Japan Rugby League One - Division 3 (10G/1T)
Kojiro Arito,有藤 孔次朗,PR,中国電力レッドレグリオンズ（2025-26）,173,102,1998.03.24,27,日川高校,中央大学,日川高校 中央大学,A,45,https://league-one.jp/player/484289,,,'17 U20、'17 U23,,,25/26 Japan Rugby League One - Division 3 (5G) -> 24/25 Japan Rugby League One - Division 3 (14G/1T) -> 23/24 Japan Rugby League One - Division 3 (9G) -> 22/23 Japan Rugby League One - Division 3 (11G/1T) -> 21/22 Japan Rugby League One - Division 3 (9G)
Yuki Asai,浅井 佑輝,HO,中国電力レッドレグリオンズ（2025-26）,178,102,1992.08.24,33,関西学院高校,関西学院大学,関西学院高校 関西学院大学,A,27,https://league-one.jp/player/484290,,,,,,24/25 Japan Rugby League One - Division 3 (5G) -> 23/24 Japan Rugby League One - Division 3 (9G/1T) -> 22/23 Japan Rugby League One - Division 3 (8G/2T) -> 21/22 Japan Rugby League One - Division 3 (7G)
Hayato Moriyama,森山 迅都,LO,中国電力レッドレグリオンズ（2025-26）,182,103,2001.07.21,24,京都工学院高校,摂南大学,京都工学院高校 摂南大学,A,14,https://league-one.jp/player/484291,,,,,,25/26 Japan Rugby League One - Division 3 (5G) -> 24/25 Japan Rugby League One - Division 3 (12G/1T)
Yuta Nishihama,西濱 悠太,HO,中国電力レッドレグリオンズ（2025-26）,177,101,2001.05.21,24,東福岡高校,同志社大学,東福岡高校 同志社大学,A,9,https://league-one.jp/player/484292,,,,,,25/26 Japan Rugby League One - Division 3 (1G) -> 24/25 Japan Rugby League One - Division 3 (10G)
Haruki Miyata,宮田 悠暉,PR,中国電力レッドレグリオンズ（2025-26）,175,103,2001.05.03,24,広島工業高校,天理大学,広島県立広島工業高校 天理大学,A,18,https://league-one.jp/player/484293,,,,,,25/26 Japan Rugby League One - Division 3 (5G) -> 24/25 Japan Rugby League One - Division 3 (15G) -> 23/24 Japan Rugby League One - Division 3 (1G)
Riku Iwai,岩井 陸,PR,中国電力レッドレグリオンズ（2025-26）,176,100,2001.06.07,24,尾道高校,京都産業大学,尾道高校 京都産業大学,A,14,https://league-one.jp/player/484294,,,,,,25/26 Japan Rugby League One - Division 3 (5G) -> 24/25 Japan Rugby League One - Division 3 (13G) -> 23/24 Japan Rugby League One - Division 3 (1G)
Kaleb Trask,ケイレブ ・トラスク,SO,東京サントリーサンゴリアス（2025-26）,180,90,1999.01.27,26,ロトルアボーイズハイスクール,,ロトルアボーイズハイスクール,B,0,https://league-one.jp/player/484295,,,,,,25/26 Japan Rugby League One - Division 1 (1G) -> 24/25 Super Rugby Pacific (1G) -> 23/24 Bay of Plenty (9G) -> 22/23 Japan Rugby League One - Division 2 (8G/2T) -> Japan Rugby League One - Division 1 2 0 0  -> 21/22 Super Rugby Pacific (6G/1T) -> 20/21 Super Rugby Aotearoa (4G/1T) -> Super Rugby Trans-Tasman 3 0 1 (2G/4T) -> 19/20 Super Rugby (6G/1T) -> Super Rugby Aotearoa 0 0 7 
Gideon Wrampling,ギデオン ・ランプリング,CTB,東京サントリーサンゴリアス（2025-26）,188,102,2001.07.26,24,セントポールズ・カレッジエイト・スクール,,セントポールズ・カレッジエイト・スクール,B,0,https://league-one.jp/player/484296,,,,,,24/25 Super Rugby Pacific (11G/2T) -> 23/24 Super Rugby Pacific (1G) -> 22/23 Super Rugby Pacific (1G) -> 20/21 Super Rugby Aotearoa (1G) -> 19/20 Waikato (9G)
Tevita Tatafu,テビタ ・タタフ,No8,東京サントリーサンゴリアス（2025-26）,183,119,1996.01.02,30,目黒学院高校,東海大学,目黒学院高校 東海大学,A,30,https://league-one.jp/player/484297,,,'12 高校、日本代表20CAP,,,25/26 Bayonne (2G/1T) -> 24/25 Bayonne (13G/2T) -> Challenge Cup 0 0 1  -> 23/24 Bayonne (25G/2T) -> Champions Cup 0 1 2  -> 22/23 Bayonne (9G) -> 21/22 Bayonne (14G) -> 20/21 Bayonne (4G)
