=== Missing Nationality Report ===
Total: 3834

Name: Hiroki Kumoyama (雲山 弘貴) | Team: 花園近鉄ライナーズ（2025-26） (league-one) | URL: https://league-one.jp/player/484534
Name: Hamish MACARTHUR (Hamish MACARTHUR) | Team: Edimbourg (urc) | URL: https://all.rugby/player/hamish-macarthur
Name: Ross MOLONY (Ross MOLONY) | Team: Bath Rugby (premiership) | URL: https://all.rugby/player/ross-molony
Name: Anthony BELLEAU (Anthony BELLEAU) | Team: Northampton Saints (premiership) | URL: https://all.rugby/player/anthony-belleau
Name: Angus GROVER (Angus GROVER) | Team: Waratahs (super-rugby) | URL: https://all.rugby/player/angus-grover
Name: Lucas VIGNERES (Lucas VIGNERES) | Team: Stade Toulousain (top14) | URL: https://all.rugby/player/lucas-vigneres
Name: Johnny LEE (Johnny LEE) | Team: Crusaders (super-rugby) | URL: https://all.rugby/player/johnny-lee
Name: Maxime GARDELLE (Maxime GARDELLE) | Team: Stade Toulousain (top14) | URL: https://all.rugby/player/maxime-gardelle
Name: JJ VAN DER MESCHT (JJ VAN DER MESCHT) | Team: Northampton Saints (premiership) | URL: https://all.rugby/player/jj-van-der-mescht
Name: Mathis CAPUS (Mathis CAPUS) | Team: Stade Toulousain (top14) | URL: https://all.rugby/player/mathis-capus
Name: Ethan STADDON (Ethan STADDON) | Team: Bath Rugby (premiership) | URL: https://all.rugby/player/ethan-staddon
Name: Martin THIBAUT (Martin THIBAUT) | Team: Stade Toulousain (top14) | URL: https://all.rugby/player/martin-thibaut
Name: Henry Tasesa VOLKMAN (Henry Tasesa VOLKMAN) | Team: Trévise (urc) | URL: https://all.rugby/player/henry-tasesa-volkman
Name: Louie HENNESSEY (Louie HENNESSEY) | Team: Bath Rugby (premiership) | URL: https://all.rugby/player/louie-hennessey
Name: Archie APPLEBY (Archie APPLEBY) | Team: Northampton Saints (premiership) | URL: https://all.rugby/player/archie-appleby
Name: Ed PROWSE (Ed PROWSE) | Team: Northampton Saints (premiership) | URL: https://all.rugby/player/ed-prowse
Name: Will MUIR (Will MUIR) | Team: Bath Rugby (premiership) | URL: https://all.rugby/player/will-muir
Name: Aidan PUGH (Aidan PUGH) | Team: Northampton Saints (premiership) | URL: https://all.rugby/player/aidan-pugh
Name: Austin EMENS (Austin EMENS) | Team: Bath Rugby (premiership) | URL: https://all.rugby/player/austin-emens
Name: Sonny TONGA'UIHA (Sonny TONGA'UIHA) | Team: Northampton Saints (premiership) | URL: https://all.rugby/player/sonny-tonga-uiha
Name: Treyvon PRITCHARD (Treyvon PRITCHARD) | Team: Reds (super-rugby) | URL: https://all.rugby/player/treyvon-pritchard
Name: Callum WOOLLEY (Callum WOOLLEY) | Team: Scarlets (urc) | URL: https://all.rugby/player/callum-woolley
Name: Jack BENNETT (Jack BENNETT) | Team: Bath Rugby (premiership) | URL: https://all.rugby/player/jack-bennett
Name: Henry LUMLEY (Henry LUMLEY) | Team: Northampton Saints (premiership) | URL: https://all.rugby/player/henry-lumley
Name: Malachi HAWKES (Malachi HAWKES) | Team: Stade Toulousain (top14) | URL: https://all.rugby/player/malachi-hawkes
Name: Sam HARRIS (Sam HARRIS) | Team: Bath Rugby (premiership) | URL: https://all.rugby/player/sam-harris-
Name: Miles REID (Miles REID) | Team: Bath Rugby (premiership) | URL: https://all.rugby/player/miles-reid
Name: James PATER (James PATER) | Team: Northampton Saints (premiership) | URL: https://all.rugby/player/james-pater
Name: Ciaran DONOGHUE (Ciaran DONOGHUE) | Team: Bath Rugby (premiership) | URL: https://all.rugby/player/ciaran-donoghue
Name: Guy PEPPER (Guy PEPPER) | Team: Bath Rugby (premiership) | URL: https://all.rugby/player/guy-pepper
Name: Will GLISTER (Will GLISTER) | Team: Northampton Saints (premiership) | URL: https://all.rugby/player/will-glister
Name: Toby THAME (Toby THAME) | Team: Northampton Saints (premiership) | URL: https://all.rugby/player/toby-thame
Name: Kieran VERDEN (Kieran VERDEN) | Team: Bath Rugby (premiership) | URL: https://all.rugby/player/kieran-verden
Name: Killian BONDI (Killian BONDI) | Team: Stade Toulousain (top14) | URL: https://all.rugby/player/killian-bondi
Name: Quinn ROUX (Quinn ROUX) | Team: Bath Rugby (premiership) | URL: https://all.rugby/player/quinn-roux
Name: Billy SELA (Billy SELA) | Team: Bath Rugby (premiership) | URL: https://all.rugby/player/billy-sela
Name: Tyler MASON (Tyler MASON) | Team: Bath Rugby (premiership) | URL: https://all.rugby/player/tyler-mason
Name: Mohamed MEGHERBI (Mohamed MEGHERBI) | Team: Stade Toulousain (top14) | URL: https://all.rugby/player/mohamed-megherbi
Name: Dan FROST (Dan FROST) | Team: Bath Rugby (premiership) | URL: https://all.rugby/player/dan-frost
Name: Sialevailea TOLOFUA (Sialevailea TOLOFUA) | Team: Stade Toulousain (top14) | URL: https://all.rugby/player/sialevailea-tolofua
Name: Amena CAQUSAU (Amena CAQUSAU) | Team: Northampton Saints (premiership) | URL: https://all.rugby/player/amena-caqusau
Name: Ewan RICHARDS (Ewan RICHARDS) | Team: Bath Rugby (premiership) | URL: https://all.rugby/player/ewan-richards
Name: Enzo FLUXA (Enzo FLUXA) | Team: Stade Toulousain (top14) | URL: https://all.rugby/player/enzo-fluxa
Name: Will ROUE (Will ROUE) | Team: Bath Rugby (premiership) | URL: https://all.rugby/player/will-roue
Name: Jack HARRISON (Jack HARRISON) | Team: Bath Rugby (premiership) | URL: https://all.rugby/player/jack-harrison
Name: George TIMMINS (George TIMMINS) | Team: Bath Rugby (premiership) | URL: https://all.rugby/player/george-timmins
Name: James LINEGAR (James LINEGAR) | Team: Bath Rugby (premiership) | URL: https://all.rugby/player/james-linegar
Name: Ted CONDON (Ted CONDON) | Team: Stade Toulousain (top14) | URL: https://all.rugby/player/ted-condon
Name: Mikey SUMMERFIELD (Mikey SUMMERFIELD) | Team: Bath Rugby (premiership) | URL: https://all.rugby/player/mikey-summerfield
Name: Gaetan GRANIE (Gaetan GRANIE) | Team: Stade Toulousain (top14) | URL: https://all.rugby/player/gaetan-granie
Name: Raphael PORTAT (Raphael PORTAT) | Team: Stade Toulousain (top14) | URL: https://all.rugby/player/raphael-portat
Name: Herman MEKENESE (Herman MEKENESE) | Team: Stade Toulousain (top14) | URL: https://all.rugby/player/herman-mekenese
Name: Mac RUTHERFORD (Mac RUTHERFORD) | Team: Edimbourg (urc) | URL: https://all.rugby/player/mac-rutherford
Name: Henry KESTERTON (Henry KESTERTON) | Team: Edimbourg (urc) | URL: https://all.rugby/player/henry-kesterton
Name: Matt BERGES (Matt BERGES) | Team: Stade Toulousain (top14) | URL: https://all.rugby/player/matt-berges
Name: Scott KIRK (Scott KIRK) | Team: Bath Rugby (premiership) | URL: https://all.rugby/player/scott-kirk
Name: Guillaume RAYNAUD (Guillaume RAYNAUD) | Team: Stade Toulousain (top14) | URL: https://all.rugby/player/guillaume-raynaud
Name: Tom PHILLIPS (トム PHILLIPS) | Team: Scarlets (urc) | URL: https://all.rugby/player/tom-phillips-
Name: Mathias BOUNIOL (Mathias BOUNIOL) | Team: Stade Toulousain (top14) | URL: https://all.rugby/player/mathias-bouniol
Name: Azur HOT-SIMON (Azur HOT-SIMON) | Team: Stade Toulousain (top14) | URL: https://all.rugby/player/azur-hot-simon
Name: Isaac JONES (Isaac JONES) | Team: Cardiff (urc) | URL: https://all.rugby/player/isaac-jones
Name: Sam GRAHAM (Sam GRAHAM) | Team: Northampton Saints (premiership) | URL: https://all.rugby/player/sam-graham
Name: Cooper GRANT (Cooper GRANT) | Team: Crusaders (super-rugby) | URL: https://all.rugby/player/cooper-grant
Name: Gabe HAWLEY (ゲイブ ホーリー) | Team: Scarlets (urc) | URL: https://all.rugby/player/gabe-hawley
Name: Thomas ALARY (Thomas ALARY) | Team: Stade Toulousain (top14) | URL: https://all.rugby/player/thomas-alary
Name: Romeo MOLA (Romeo MOLA) | Team: Stade Toulousain (top14) | URL: https://all.rugby/player/romeo-mola
Name: Aleix RIBERA (Aleix RIBERA) | Team: Stade Toulousain (top14) | URL: https://all.rugby/player/aleix-ribera
Name: Joe LAFARGE (Joe LAFARGE) | Team: Stade Toulousain (top14) | URL: https://all.rugby/player/joe-lafarge
Name: Lucien RICHARDIS (Lucien RICHARDIS) | Team: Stade Toulousain (top14) | URL: https://all.rugby/player/lucien-richardis
Name: Zenon RENDU (Zenon RENDU) | Team: Stade Toulousain (top14) | URL: https://all.rugby/player/zenon-rendu
Name: Mathis THOMAS (Mathis THOMAS) | Team: Stade Toulousain (top14) | URL: https://all.rugby/player/mathis-thomas
Name: Nathan LLAVERIA (Nathan LLAVERIA) | Team: Stade Toulousain (top14) | URL: https://all.rugby/player/nathan-llaveria
Name: Iosefo NAMOCE (Iosefo NAMOCE) | Team: Fijian Drua (super-rugby) | URL: https://all.rugby/player/iosefo-namoce
Name: Jack WOODS (Jack WOODS) | Team: Bath Rugby (premiership) | URL: https://all.rugby/player/jack-woods
Name: Nic LYNAGH (Nic LYNAGH) | Team: Reds (super-rugby) | URL: https://all.rugby/player/nick-lynagh
Name: Hugo IBRES (Hugo IBRES) | Team: Stade Toulousain (top14) | URL: https://all.rugby/player/hugo-ibres
Name: James MARTIN (James MARTIN) | Team: Northampton Saints (premiership) | URL: https://all.rugby/player/james-martin
Name: Oscar THOMAS (Oscar THOMAS) | Team: Bath Rugby (premiership) | URL: https://all.rugby/player/oscar-thomas
Name: Todd LAWLOR (トッド ローラー) | Team: Leinster (urc) | URL: https://all.rugby/player/todd-lawlor
Name: Tiaan SPARROW (Tiaan SPARROW) | Team: Scarlets (urc) | URL: https://all.rugby/player/tiaan-sparrow
Name: Marceau MARZULLO (Marceau MARZULLO) | Team: Stade Toulousain (top14) | URL: https://all.rugby/player/marceau-marzullo
Name: Rayane BENHERROU (Rayane BENHERROU) | Team: Stade Toulousain (top14) | URL: https://all.rugby/player/rayane-benherrou
Name: Kylian DESTARAC (Kylian DESTARAC) | Team: Stade Toulousain (top14) | URL: https://all.rugby/player/kylian-destarac
Name: Ian BOUBILA (Ian BOUBILA) | Team: Stade Toulousain (top14) | URL: https://all.rugby/player/ian-boubila
Name: J. Woods (J. Woods) | Team: Bath Rugby (premiership) | URL: 
Name: W. Rigg (W. Rigg) | Team: Exeter Chiefs (premiership) | URL: 
Name: J. Lewis (J. Lewis) | Team: Northampton Saints (premiership) | URL: 
Name: J. van der Mescht (J. van der Mescht) | Team: Northampton Saints (premiership) | URL: 
Name: W. Becconsall (W. Becconsall) | Team: Exeter Chiefs (premiership) | URL: 
Name: V. Worsnip (V. Worsnip) | Team: Bristol Bears (premiership) | URL: 
Name: T. Willis (T. Willis) | Team: Saracens (premiership) | URL: 
Name: T. Onasanya (T. Onasanya) | Team: Sale Sharks (premiership) | URL: 
Name: O. Allan (O. Allan) | Team: Leicester Tigers (premiership) | URL: 
Name: T. O'Flaherty (T. O'Flaherty) | Team: Sale Sharks (premiership) | URL: 
Name: T. McElroy (T. McElroy) | Team: Sale Sharks (premiership) | URL: 
Name: S. Moore (S. Moore) | Team: Newcastle Falcons (premiership) | URL: 
Name: T. Fricker (T. Fricker) | Team: Bristol Bears (premiership) | URL: 
Name: S. Kirk (S. Kirk) | Team: Bath Rugby (premiership) | URL: 
Name: J. Green (J. Green) | Team: Harlequins (premiership) | URL: 
Name: G. Alexander (G. Alexander) | Team: Gloucester Rugby (premiership) | URL: 
Name: J. Weimann (J. Weimann) | Team: Northampton Saints (premiership) | URL: 
Name: T. Offiah (T. Offiah) | Team: Bath Rugby (premiership) | URL: 
Name: O. Roberts (O. Roberts) | Team: Sale Sharks (premiership) | URL: 
Name: S. Winters (S. Winters) | Team: Bath Rugby (premiership) | URL: 
Name: N. Lilley (N. Lilley) | Team: Exeter Chiefs (premiership) | URL: 
Name: O. Hartley (O. Hartley) | Team: Saracens (premiership) | URL: 
Name: M. Summerfield (M. Summerfield) | Team: Bath Rugby (premiership) | URL: 
Name: R. Davies (R. Davies) | Team: Gloucester Rugby (premiership) | URL: 
Name: N. Heward (N. Heward) | Team: Bristol Bears (premiership) | URL: 
Name: N. Fenton (N. Fenton) | Team: Exeter Chiefs (premiership) | URL: 
Name: S. Barker (S. Barker) | Team: Bristol Bears (premiership) | URL: 
Name: M. Rewcastle (M. Rewcastle) | Team: Newcastle Falcons (premiership) | URL: 
Name: M. Street (M. Street) | Team: Saracens (premiership) | URL: 
Name: T. Woodman (T. Woodman) | Team: Sale Sharks (premiership) | URL: 
Name: N. Michelow (N. Michelow) | Team: Saracens (premiership) | URL: 
Name: M. Reid (M. Reid) | Team: Bath Rugby (premiership) | URL: 
Name: N. David (N. David) | Team: Harlequins (premiership) | URL: 
Name: O. Davies (O. Davies) | Team: Sale Sharks (premiership) | URL: 
Name: T. Whiteley (T. Whiteley) | Team: Leicester Tigers (premiership) | URL: 
Name: T. Williams (T. Williams) | Team: Harlequins (premiership) | URL: 
Name: N. le Roux (N. le Roux) | Team: Bath Rugby (premiership) | URL: 
Name: N. Thomas (N. Thomas) | Team: Sale Sharks (premiership) | URL: 
Name: J. Bellamy (J. Bellamy) | Team: Harlequins (premiership) | URL: 
Name: J. Woolmore (J. Woolmore) | Team: Bristol Bears (premiership) | URL: 
Name: T. de Glanville (T. de Glanville) | Team: Bath Rugby (premiership) | URL: 
Name: J. Yeandle (J. Yeandle) | Team: Exeter Chiefs (premiership) | URL: 
Name: W. McCarthy (W. McCarthy) | Team: Leicester Tigers (premiership) | URL: 
Name: W. Porter (W. Porter) | Team: Harlequins (premiership) | URL: 
Name: R. Weston (R. Weston) | Team: Bristol Bears (premiership) | URL: 
Name: T. Lockett (T. Lockett) | Team: Northampton Saints (premiership) | URL: 
Name: S. de Chaves (S. de Chaves) | Team: Newcastle Falcons (premiership) | URL: 
Name: T. Manz (T. Manz) | Team: Leicester Tigers (premiership) | URL: 
Name: T. Mason (T. Mason) | Team: Bath Rugby (premiership) | URL: 
Name: O. Sodeke (O. Sodeke) | Team: Saracens (premiership) | URL: 
Name: R. McEachran (R. McEachran) | Team: Sale Sharks (premiership) | URL: 
Name: S. Dugdale (S. Dugdale) | Team: Sale Sharks (premiership) | URL: 
Name: O. Thomas (O. Thomas) | Team: Leicester Tigers (premiership) | URL: 
Name: R. Parsons (R. Parsons) | Team: Newcastle Falcons (premiership) | URL: 
Name: R. Molony (R. Molony) | Team: Bath Rugby (premiership) | URL: 
Name: T. Maka (T. Maka) | Team: Leicester Tigers (premiership) | URL: 
Name: R. Palframan (R. Palframan) | Team: Newcastle Falcons (premiership) | URL: 
Name: W. Wand (W. Wand) | Team: Leicester Tigers (premiership) | URL: 
Name: W. Wootton (W. Wootton) | Team: Sale Sharks (premiership) | URL: 
Name: W. Knight (W. Knight) | Team: Gloucester Rugby (premiership) | URL: 
Name: W. Jeanes (W. Jeanes) | Team: Bath Rugby (premiership) | URL: 
Name: W. Haydon-Wood (W. Haydon-Wood) | Team: Exeter Chiefs (premiership) | URL: 
Name: M. Clark (M. Clark) | Team: Newcastle Falcons (premiership) | URL: 
Name: J. Batley (J. Batley) | Team: Bristol Bears (premiership) | URL: 
Name: J. Bates (J. Bates) | Team: Bristol Bears (premiership) | URL: 
Name: J. Martin (J. Martin) | Team: Northampton Saints (premiership) | URL: 
Name: J. Ford-Robinson (J. Ford-Robinson) | Team: Gloucester Rugby (premiership) | URL: 
Name: J. Els (J. Els) | Team: Harlequins (premiership) | URL: 
Name: J. Elliott (J. Elliott) | Team: Newcastle Falcons (premiership) | URL: 
Name: J. Edwards (J. Edwards) | Team: Bristol Bears (premiership) | URL: 
Name: W. Butler (W. Butler) | Team: Gloucester Rugby (premiership) | URL: 
Name: W. Goodrick-Clarke (W. Goodrick-Clarke) | Team: Exeter Chiefs (premiership) | URL: 
Name: H. Liebenberg (H. Liebenberg) | Team: Leicester Tigers (premiership) | URL: 
Name: W. Hobson (W. Hobson) | Team: Harlequins (premiership) | URL: 
Name: Will Joseph (Will Joseph) | Team: Gloucester Rugby (premiership) | URL: 
Name: W. Butt (W. Butt) | Team: Bath Rugby (premiership) | URL: 
Name: W. Crane (W. Crane) | Team: Gloucester Rugby (premiership) | URL: 
Name: W. Ramply (W. Ramply) | Team: Bristol Bears (premiership) | URL: 
Name: W. Evans (W. Evans) | Team: Harlequins (premiership) | URL: 
Name: T. Wyatt (T. Wyatt) | Team: Exeter Chiefs (premiership) | URL: 
Name: T. Threlfall (T. Threlfall) | Team: Leicester Tigers (premiership) | URL: 
Name: Robbie SMITH (Robbie SMITH) | Team: Northampton Saints (premiership) | URL: https://all.rugby/player/robbie-smith
Name: J. Mann (J. Mann) | Team: Gloucester Rugby (premiership) | URL: 
Name: Jeremy NEMOR (Jeremy NEMOR) | Team: Stade Toulousain (top14) | URL: https://all.rugby/player/jeremy-nemor
Name: Chunya MUNGA (Chunya MUNGA) | Team: Northampton Saints (premiership) | URL: https://all.rugby/player/chunya-munga
Name: Sion JONES (Sion JONES) | Team: Scarlets (urc) | URL: https://all.rugby/player/sion-jones
Name: Hamish MULLER (Hamish MULLER) | Team: Reds (super-rugby) | URL: https://all.rugby/player/hamish-muller
Name: Emmanuel IYOGUN (Emmanuel IYOGUN) | Team: Northampton Saints (premiership) | URL: https://all.rugby/player/emmanuel-iyogun
Name: Kurtis MACDONALD (Kurtis MACDONALD) | Team: Crusaders (super-rugby) | URL: https://all.rugby/player/kurtis-macdonald
Name: Alex RIDGWAY (Alex RIDGWAY) | Team: Bath Rugby (premiership) | URL: https://all.rugby/player/alex-ridgway
Name: Flynn LONGSTAFF (Flynn LONGSTAFF) | Team: Ulster (urc) | URL: https://all.rugby/player/flynn-longstaff
Name: Fyn BROWN (Fyn BROWN) | Team: Northampton Saints (premiership) | URL: https://all.rugby/player/fyn-brown
Name: Henry WALKER (Henry WALKER) | Team: Northampton Saints (premiership) | URL: https://all.rugby/player/henry-walker
Name: Jack LAWRENCE (Jack LAWRENCE) | Team: Northampton Saints (premiership) | URL: https://all.rugby/player/jack-lawrence
Name: Elliot MILLAR-MILLS (Elliot MILLAR-MILLS) | Team: Northampton Saints (premiership) | URL: https://all.rugby/player/elliot-millar-mills
Name: Dylan ALFORD (Dylan ALFORD) | Team: Scarlets (urc) | URL: https://all.rugby/player/dylan-alford
Name: Alfie BARBEARY (Alfie BARBEARY) | Team: Bath Rugby (premiership) | URL: https://all.rugby/player/alfie-barbeary
Name: J. Miller (J. Miller) | Team: Harlequins (premiership) | URL: 
Name: J. Forsythe (J. Forsythe) | Team: Exeter Chiefs (premiership) | URL: 
Name: F. St John (F. St John) | Team: Northampton Saints (premiership) | URL: 
Name: Tom LITCHFIELD (Tom LITCHFIELD) | Team: Northampton Saints (premiership) | URL: https://all.rugby/player/tom-litchfield
Name: Francois VAN WYK (Francois VAN WYK) | Team: Bath Rugby (premiership) | URL: https://all.rugby/player/francois-van-wyk
Name: JJ SCHEEPERS (JJ-シェーパーズ) | Team: Sharks (urc) | URL: https://all.rugby/player/jj-scheepers
Name: Will EVANS (Will EVANS) | Team: Scarlets (urc) | URL: https://all.rugby/player/will-evans
Name: Jaco COETZEE (Jaco COETZEE) | Team: Bath Rugby (premiership) | URL: https://all.rugby/player/jaco-coetzee
Name: Josh GIBSON (ジョシュ ギブソン) | Team: Ulster (urc) | URL: https://all.rugby/player/josh-gibson
Name: Toby BELL (Toby BELL) | Team: Crusaders (super-rugby) | URL: https://all.rugby/player/toby-bell
Name: Tom JAMES (Tom JAMES) | Team: Northampton Saints (premiership) | URL: https://all.rugby/player/tom-james-
Name: Archie MCPARLAND (Archie MCPARLAND) | Team: Northampton Saints (premiership) | URL: https://all.rugby/player/archie-mcparland
Name: Tom CARR-SMITH (Tom CARR-SMITH) | Team: Bath Rugby (premiership) | URL: https://all.rugby/player/tom-carr-smith
Name: Bernard VAN DER LINDE (Bernard VAN DER LINDE) | Team: Bath Rugby (premiership) | URL: https://all.rugby/player/bernard-van-der-linde
Name: Archie BENSON (Archie BENSON) | Team: Northampton Saints (premiership) | URL: https://all.rugby/player/archie-benson
Name: Thomas WILLIAMS (トーマス ウィリアムズ) | Team: Scarlets (urc) | URL: https://all.rugby/player/thomas-williams
