英語名,選手名,ポジション,所属チーム,身長,体重,生年月日,年齢,高校,大学,出身校・チーム歴(全文),カテゴリ,リーグワンキャップ数,URL,Text_Detail,キャリア遍歴,代表キャップ数,International_Caps,Scraped_Url,Full_Career
Kentaro Otsuka,大塚 健太郎,HO,レッドハリケーンズ大阪（2025-26）,176,98,1997.03.12,28,佐賀工業高校,明治大学,佐賀工業 明治,A,14,https://league-one.jp/player/485016,,,,,,Red Hurricanes Osaka (2023 - 2026) -> Kubota Spears Funabashi Tokyo-Bay (2021 - 2023)
Yo Sato,佐藤 耀,HO,レッドハリケーンズ大阪（2025-26）,178,100,1994.01.27,31,本郷高校,慶應義塾大学,本郷 慶應義塾,A,35,https://league-one.jp/player/485017,,,,,,Red Hurricanes Osaka (2023 - 2026) -> Green Rockets Tokatsu (2021 - 2023)
Blake Gibson,ブレイク ・ギブソン,No8,レッドハリケーンズ大阪（2025-26）,186,102,1995.04.19,30,セントケンティガン,,セントケンティガン,B,19,https://league-one.jp/player/485018,,,,,,Red Hurricanes Osaka (2023 - 2026) -> Auckland (2022 - 2023) -> Hurricanes (2022 - 2022) -> Auckland (2021 - 2021) -> Hurricanes (2021 - 2021) -> Auckland (2021 - 2021) -> Blues (2021 - 2021) -> Auckland (2020 - 2020) -> Blues (2020 - 2020) -> Auckland (2020 - 2020) -> Blues (2020 - 2020) -> Auckland (2019 - 2019) -> Blues (2014 - 2019)
Shinnosuke Toyonaga,豊永 慎之佑,PR,レッドハリケーンズ大阪（2025-26）,178,113,2001.08.25,24,大分舞鶴高校,関西学院大学,大分舞鶴 関西学院,A,6,https://league-one.jp/player/485019,,,,,,Red Hurricanes Osaka (2024 - 2026)
Kanta Yoshida,吉田 敢太,HO,レッドハリケーンズ大阪（2025-26）,171,100,2001.09.01,24,大阪桐蔭高校,大阪体育大学,大阪桐蔭 大阪体育,A,1,https://league-one.jp/player/485020,,,,,,Red Hurricanes Osaka (2023 - 2026)
Sentaro Fukue,福江 仙太郎,LO,レッドハリケーンズ大阪（2025-26）,188,105,2002.02.05,23,鳴尾高校,立命館大学,鳴尾 立命館,A,2,https://league-one.jp/player/485021,,,,,,Red Hurricanes Osaka (2024 - 2026)
Shintaro Fujii,藤井 慎太郎,LO,レッドハリケーンズ大阪（2025-26）,185,105,2001.09.19,24,日本航空高校石川,帝京大学,日本航空高校石川 帝京,A,3,https://league-one.jp/player/485022,,,,,,Red Hurricanes Osaka (2024 - 2026)
Itsuki Yano,矢野 樹,FL,レッドハリケーンズ大阪（2025-26）,175,95,2002.01.25,23,東福岡高校,福岡大学,東福岡 福岡,A,0,https://league-one.jp/player/485023,,,,,,Red Hurricanes Osaka (2024 - 2026)
Amane Tomioka,冨岡 周,CTB,レッドハリケーンズ大阪（2025-26）,174,90,2001.11.12,24,御所実業高校,関西学院大学,御所実業 関西学院,A,0,https://league-one.jp/player/485024,,,,,,Red Hurricanes Osaka (2024 - 2026)
Kenya Nishikawa,西川 賢哉,WTB,レッドハリケーンズ大阪（2025-26）,176,86,2001.06.03,24,桐蔭学園高校,明治大学,桐蔭学園 明治,A,7,https://league-one.jp/player/485025,,,,,,Red Hurricanes Osaka (2024 - 2026)
Taiki Yamaguchi,山口 泰輝,FB,レッドハリケーンズ大阪（2025-26）,176,90,2001.11.17,24,長崎北陽台高校,帝京大学,長崎北陽台 帝京,A,18,https://league-one.jp/player/485026,,,セブンズ日本(2),,,Red Hurricanes Osaka (2023 - 2026)
Jack OSullivan,ジャック ・オーサリバン,FL,レッドハリケーンズ大阪（2025-26）,188,108,1998.10.01,27,Presentation,Brothers,Presentation Brothers College Cork Cork Callege,B,14,https://league-one.jp/player/485133,,,,,,Not Found
JP Du Preez,ジェーピー ・デュプレア,LO,レッドハリケーンズ大阪（2025-26）,210,122,1994.11.09,31,Dr E.G.Janesen High school,,Dr E.G.Janesen High school,B,2,https://league-one.jp/player/485134,,,,,,Red Hurricanes Osaka (2025 - 2026) -> Glasgow Warriors (2022 - 2025) -> Sale Sharks (2020 - 2022) -> Central Cheetahs (2018 - 2020) -> Lions Rugby (2014 - 2015)
Nick Jooste,ニック ・ユースト,CTB,レッドハリケーンズ大阪（2025-26）,190,94,1997.07.07,28,Hale High School Southern Queensland,,Hale High School Southern Queensland,B,1,https://league-one.jp/player/485135,,,,,,Red Hurricanes Osaka (2025 - 2026) -> San Diego Legion (2024 - 2025) -> Melbourne Rebels (2021 - 2024) -> Eastern Suburbs RFC (2020 - 2021) -> Western Force (2019 - 2020)
Hayato Ishibashi,石橋 隼,LO,レッドハリケーンズ大阪（2025-26）,189,101,2003.04.08,22,昭和高校,立命館大学,愛知県立昭和高校 立命館大学,A,0,https://league-one.jp/player/493174,,,,,,Red Hurricanes Osaka (2026 - 2026) -> Ritsumeikan University (2026 - 2026) -> Red Hurricanes Osaka (2025 - 2025) -> Ritsumeikan University (2025 - 2025)
Yukito Akasako,赤迫 幸知,SH,レッドハリケーンズ大阪（2025-26）,161,65,2003.09.06,22,尾道高校,帝京大学,尾道高校 帝京大学,A,0,https://league-one.jp/player/493175,,,,,,Red Hurricanes Osaka (2026 - 2026) -> Teikyo University (2026 - 2026) -> Red Hurricanes Osaka (2025 - 2025) -> Teikyo University (2025 - 2025)
Yuma Kikumoto,菊本 有真,SO,レッドハリケーンズ大阪（2025-26）,177,83,2003.05.13,22,崇徳高校,成蹊大学,"崇徳高校	 成蹊大学",A,0,https://league-one.jp/player/493176,,,,,,Red Hurricanes Osaka (2025 - 2026)
Kaishun Azuma,東 海隼,WTB,レッドハリケーンズ大阪（2025-26）,182,84,2003.07.08,22,光泉カトリック高校,明治大学,光泉カトリック高校 明治大学,A,0,https://league-one.jp/player/493237,,,,,,Red Hurricanes Osaka (2026 - 2026) -> Meiji University (2026 - 2026) -> Red Hurricanes Osaka (2025 - 2025) -> Meiji University (2025 - 2025)
Shuichi Kobayashi,小林 修市,WTB,レッドハリケーンズ大阪（2025-26）,176,83,2003.08.24,22,京都成章高校,京都産業大学,京都成章高校 京都産業大学,A,0,https://league-one.jp/player/493238,,,,,,Red Hurricanes Osaka (2026 - 2026) -> Kyoto Sangyo University (2026 - 2026) -> Red Hurricanes Osaka (2025 - 2025) -> Kyoto Sangyo University (2025 - 2025)
Papaseea Matelau,パパセーア ・マテラウ,FL,クリタウォーターガッシュ昭島（2025-26）,182,106,2006.06.08,19,SaltLakeHighSchool,,SaltLakeHighSchool,B,1,https://league-one.jp/player/483787,,,,,,Not Found
Kauri Tipene-Grace,カウリ ・ティペネグレース,UTB,クリタウォーターガッシュ昭島（2025-26）,194,98,2004.03.16,21,アランモアカトリックカレッジ,,アランモアカトリックカレッジ,B,0,https://league-one.jp/player/483788,,,,,,Kurita Water Gush Akishima (2025 - 2026) -> Wests Scarborough Rugby Union (2024 - 2025) -> Western Force (2023 - 2024)
Iori Yokoyama,横山 伊織,CTB,クリタウォーターガッシュ昭島（2025-26）,176,92,2002.05.18,23,流通経済大学附属柏高校,流通経済大学,流通経済大学附属柏高等学校 流通経済大学,A,0,https://league-one.jp/player/483789,,,,,,Kurita Water Gush Akishima (2025 - 2026) -> Ryutsu Keizai University (2024 - 2025)
Takuma Enomoto,榎本 拓真,CTB,クリタウォーターガッシュ昭島（2025-26）,184,88,2002.08.10,23,桐蔭学園高校,青山学院大学,桐蔭学園高等学校 青山学院大学,A,1,https://league-one.jp/player/483790,,,,,,Kurita Water Gush Akishima (2024 - 2026)
Kosei Otani,大谷 晃生,PR,クリタウォーターガッシュ昭島（2025-26）,182,110,2003.02.14,22,九州学院高校,福岡大学,九州学院高等学校 福岡大学,A,0,https://league-one.jp/player/483791,,,,,,Kurita Water Gush Akishima (2025 - 2026) -> Fukuoka University (2024 - 2025)
Kai Yamamoto,山本 快,WTB,クリタウォーターガッシュ昭島（2025-26）,176,85,2002.05.15,23,関西学院高等部,関西学院大学,関西学院高等部 関西学院大学,A,3,https://league-one.jp/player/483792,,,,,,Tokyo Sungoliath (2021 - 2026)
Yuki Kawai,河井 祐樹,PR,クリタウォーターガッシュ昭島（2025-26）,184,121,2002.10.05,23,名古屋西高校,中京大学,名古屋西高校 中京大学,A,0,https://league-one.jp/player/483793,,,,,,Kurita Water Gush Akishima (2025 - 2026) -> Chukyo University (2024 - 2025)
So Matsushima,松島 聡,CTB,クリタウォーターガッシュ昭島（2025-26）,174,83,2001.01.08,25,大分舞鶴高校,筑波大学,大分舞鶴高校 筑波大学,A,18,https://league-one.jp/player/483794,,,,,,Kurita Water Gush Akishima (2023 - 2026)
Shogo Yanagita,柳田 翔吾,CTB,クリタウォーターガッシュ昭島（2025-26）,180,85,2000.04.19,25,流通経済大学付属柏高校,流通経済大学,流通経済大学付属柏高校 流通経済大学,A,8,https://league-one.jp/player/483795,,,,,,Kurita Water Gush Akishima (2023 - 2026)
Ren Shinwada,新和田 錬,SH,クリタウォーターガッシュ昭島（2025-26）,171,76,2000.05.15,25,尾道高校,同志社大学,尾道高校 同志社大学,A,17,https://league-one.jp/player/483796,,,U23('20),,,Kurita Water Gush Akishima (2022 - 2026)
Ryutaro Iguchi,井口 龍太郎,HO,クリタウォーターガッシュ昭島（2025-26）,178,95,2000.06.27,25,静岡聖光学院高校,法政大学,静岡聖光学院高校 法政大学,A,11,https://league-one.jp/player/483797,,,,,,Kurita Water Gush Akishima (2023 - 2026)
Daymon Leasuasu,デーモン ・レエスアス,LO,クリタウォーターガッシュ昭島（2025-26）,200,115,1993.01.20,32,AorereCollege,オークランド大学,AorereCollege オークランド大学,A,25,https://league-one.jp/player/483798,,,,,,Kurita Water Gush Akishima (2022 - 2026) -> BlackRams Tokyo (2019 - 2022) -> Chiefs (2018 - 2019)
Koshi Emoto,江本 洸志,FB,クリタウォーターガッシュ昭島（2025-26）,173,78,2000.01.12,25,日本航空高校石川,天理大学,日本航空高校石川 天理大学,A,20,https://league-one.jp/player/483799,,,,,,Kurita Water Gush Akishima (2022 - 2026)
Daiki Yokota,横田 大輝,CTB,クリタウォーターガッシュ昭島（2025-26）,185,95,1999.09.21,26,深谷高校,東海大学,深谷高校 東海大学,A,13,https://league-one.jp/player/483800,,,,,,Kurita Water Gush Akishima (2022 - 2026)
Kakeru Sugihara,杉原 駿,SH,クリタウォーターガッシュ昭島（2025-26）,172,75,1999.12.15,26,大阪桐蔭高校,帝京大学,大阪桐蔭高校 帝京大学,A,26,https://league-one.jp/player/483801,,,,,,Kurita Water Gush Akishima (2022 - 2026)
Tevita Oto,テビタ ・オト,FL,クリタウォーターガッシュ昭島（2025-26）,185,111,1998.03.07,27,トンガカレッジ,日本大学,トンガカレッジ 日本大学,A,24,https://league-one.jp/player/483802,,,,,,Kurita Water Gush Akishima (2022 - 2026)
Kai Yamasaki,山サキ,LO,クリタウォーターガッシュ昭島（2025-26）,188,103,1999.06.06,26,佐賀工業高校,関東学院大学,佐賀工業高校 関東学院大学,A,4,https://league-one.jp/player/483803,,,,,,Kurita Water Gush Akishima (2022 - 2026)
Shohei Tsujimura,辻村 翔平,PR,クリタウォーターガッシュ昭島（2025-26）,182,117,1999.07.13,26,長崎南山高校,近畿大学,長崎南山高校 近畿大学,A,7,https://league-one.jp/player/483804,,,,,,Kurita Water Gush Akishima (2024 - 2026)
Kei Takusagawa,田草川 恵,PR,クリタウォーターガッシュ昭島（2025-26）,173,106,1999.08.15,26,東海大学付属甲府高校,東海大学,東海大学付属甲府高校 東海大学,A,26,https://league-one.jp/player/483805,,,,,,Kurita Water Gush Akishima (2021 - 2026)
Yuta Sugiyama,杉山 祐太,WTB,クリタウォーターガッシュ昭島（2025-26）,185,92,1998.10.04,27,東海大学付属相模高校,東海大学,東海大学付属相模高校 東海大学,A,17,https://league-one.jp/player/483806,,,,,,Kurita Water Gush Akishima (2021 - 2026)
Kentaro Sugimori,杉森 健太郎,WTB,クリタウォーターガッシュ昭島（2025-26）,172,72,1993.07.21,32,流通経済大柏高校,流通経済大学,流経大柏 流通経済大学,A,38,https://league-one.jp/player/483807,,,,,,Kurita Water Gush Akishima (2021 - 2026)
Takuro Hayashida,林田 拓朗,SO,クリタウォーターガッシュ昭島（2025-26）,170,84,1997.11.28,28,天理高校,天理大学,天理高校 天理大学,A,36,https://league-one.jp/player/483808,,,,,,Kurita Water Gush Akishima (2021 - 2026)
Shinpei Suganuma,菅沼 神兵,SO,クリタウォーターガッシュ昭島（2025-26）,174,80,1992.12.21,33,陸上自衛隊少年工科学校,関東学院大学,陸上自衛隊少年工科学校 関東学院大学,A,10,https://league-one.jp/player/483809,,,,,,Kurita Water Gush Akishima (2021 - 2026)
Sho Nakamura,中村 翔,SH,クリタウォーターガッシュ昭島（2025-26）,176,75,1997.10.07,28,東福岡高校,法政大学,東福岡高校 法政大学,A,26,https://league-one.jp/player/483810,,,,,,Kurita Water Gush Akishima (2021 - 2026)
Taisei Nakao,中尾 泰星,FL,クリタウォーターガッシュ昭島（2025-26）,170,90,1998.05.23,27,大分舞鶴高校,同志社大学,大分舞鶴高校 同志社大学,A,44,https://league-one.jp/player/483811,,,,,,Kurita Water Gush Akishima (2021 - 2026)
Hiroki Kawase,川瀬 大輝,LO,クリタウォーターガッシュ昭島（2025-26）,178,95,1994.11.10,31,石見智翠館高校,東海大学,石見智翠館高校 東海大学,A,14,https://league-one.jp/player/483812,,,,,,Kurita Water Gush Akishima (2021 - 2026)
Kengo Nakamura,中村 謙吾,LO,クリタウォーターガッシュ昭島（2025-26）,185,108,1994.04.20,31,東海大学付属甲府高校,愛知学院大学,東海大学付属甲府高校 愛知学院大学,A,34,https://league-one.jp/player/483813,,,,,,Kurita Water Gush Akishima (2022 - 2026)
Kota Nakamura,中村 匡汰,LO,クリタウォーターガッシュ昭島（2025-26）,188,108,1998.02.21,27,東海大学付属相模高校,東海大学,東海大学付属相模高校 東海大学,A,48,https://league-one.jp/player/483814,,,,,,Kurita Water Gush Akishima (2021 - 2026)
Kota Hojo,北條 耕太,HO,クリタウォーターガッシュ昭島（2025-26）,174,98,1997.09.14,28,天理高校,天理大学,天理高校 天理大学,A,47,https://league-one.jp/player/483815,,,,,,Kurita Water Gush Akishima (2021 - 2026)
Ryota Kuribara,栗原 良多,HO,クリタウォーターガッシュ昭島（2025-26）,178,113,1995.03.24,30,正智深谷高校,大東文化大学,正智深谷高校 大東文化大学,A,37,https://league-one.jp/player/483816,,,,,,Kurita Water Gush Akishima (2021 - 2026)
Rui Kuriyama,栗山 塁,PR,クリタウォーターガッシュ昭島（2025-26）,178,115,1998.08.13,27,桐蔭学園高校,専修大学,桐蔭学園高校 専修大学,A,45,https://league-one.jp/player/483817,,,,,,Kurita Water Gush Akishima (2021 - 2026)
Kei Shibuya,渋谷 圭,PR,クリタウォーターガッシュ昭島（2025-26）,182,110,1997.07.24,28,大東文化大学第一高校,大東文化大学,大東文化大学第一高校 大東文化大学,A,35,https://league-one.jp/player/483818,,,,,,Kurita Water Gush Akishima (2021 - 2026)
Shoya Koyama,小山 翔也,PR,クリタウォーターガッシュ昭島（2025-26）,176,107,1996.12.19,29,新潟工業高校,帝京大学,新潟工業高校 帝京大学,A,30,https://league-one.jp/player/483819,,,,,,Kurita Water Gush Akishima (2021 - 2026)
Aki Kajihara,梶原 瑛,PR,クリタウォーターガッシュ昭島（2025-26）,178,107,1996.02.05,29,日川高校,専修大学,日川高校 専修大学,A,21,https://league-one.jp/player/483820,,,,,,Kurita Water Gush Akishima (2021 - 2026)
Masashi Debuchi,出渕 賢史,PR,クリタウォーターガッシュ昭島（2025-26）,177,113,1990.05.30,35,関西高校,帝京大学,関西高校 帝京大学,A,28,https://league-one.jp/player/483821,,,,,,Kurita Water Gush Akishima (2022 - 2026)
Teariki Ben-Nicholas,テアレキ ・ベンニコラス,No8,クリタウォーターガッシュ昭島（2025-26）,194,113,1995.07.18,30,Kingscollege,ビクトリア大学,Kingscollege ビクトリア大学,B,22,https://league-one.jp/player/483822,,,,,,Kurita Water Gush Akishima (2023 - 2026) -> Castres Olympique (2021 - 2023) -> Highlanders (2020 - 2021) -> Wellington Lions (2020 - 2020) -> Highlanders (2020 - 2020) -> Wellington Lions (2019 - 2019) -> Highlanders (2019 - 2019) -> Wellington Lions (2016 - 2019)
Piers Francis,ピアーズ ・フランシス,SO,クリタウォーターガッシュ昭島（2025-26）,183,92,1990.06.20,35,SaintGeorge’sChurchofEnglandSchool,ケントカレッジ,SaintGeorge’sChurchofEnglandSchool ケントカレッジ,C,23,https://league-one.jp/player/483823,,,,,,Kurita Water Gush Akishima (2024 - 2026) -> Bath Rugby (2024 - 2024) -> Kurita Water Gush Akishima (2023 - 2023) -> Bath Rugby (2022 - 2023) -> Northampton Saints (2017 - 2022) -> Blues (2015 - 2017) -> Edimbourg Rugby (2013 - 2014)
Issa Hosoya,細矢 一颯,PR,クリタウォーターガッシュ昭島（2025-26）,173,110,2002.01.04,24,関西大学北陽高校,関西大学,関西大学北陽高校 関西大学,A,7,https://league-one.jp/player/483824,,,,,,Kurita Water Gush Akishima (2024 - 2026)
Ryo Hosomoto,細元 亮,WTB,クリタウォーターガッシュ昭島（2025-26）,170,81,2001.06.08,24,高鍋高校,福岡大学,高鍋高校 福岡大学,A,12,https://league-one.jp/player/483825,,,,,,Kurita Water Gush Akishima (2024 - 2026)
Hiroki Handa,半田 裕己,SO,クリタウォーターガッシュ昭島（2025-26）,173,84,2001.11.29,24,天理高校,近畿大学,天理高校 近畿大学,A,11,https://league-one.jp/player/483826,,,,,,Kurita Water Gush Akishima (2023 - 2026)
Yujin Ikezawa,池澤 佑尽,SO,クリタウォーターガッシュ昭島（2025-26）,180,87,2001.10.11,24,東福岡高校,関西大学,東福岡高校 関西大学,A,3,https://league-one.jp/player/483827,,,,,,Kurita Water Gush Akishima (2024 - 2026)
Yoji Shiina,椎名 耀二,LO,クリタウォーターガッシュ昭島（2025-26）,180,97,2001.08.20,24,幕張総合高校,東海大学,幕張総合高校 東海大学,A,14,https://league-one.jp/player/483828,,,,,,Kurita Water Gush Akishima (2023 - 2026)
Katsuki Ishizuka,石塚 勝己,CTB,クリタウォーターガッシュ昭島（2025-26）,183,92,2001.07.06,24,桐蔭学園高校,明治大学,桐蔭学園高校 明治大学,A,10,https://league-one.jp/player/483829,,,,,,Kurita Water Gush Akishima (2024 - 2026)
Quinton Nicols,クイントン ・ニコラス,CTB,クリタウォーターガッシュ昭島（2025-26）,194,104,2002.04.16,23,マウントアルバートグラマーカレ,,マウントアルバートグラマーカレ,B,1,https://league-one.jp/player/485717,,,,,,Not Found
Junior Ahokovi,ジュニア ・アフォコビ,LO,クリタウォーターガッシュ昭島（2025-26）,196,108,2005.07.06,20,オークランドグラマースクール,,オークランドグラマースクール,B,1,https://league-one.jp/player/485718,,,,,,Kurita Water Gush Akishima (2025 - 2026) -> Blues (2024 - 2025)
