Player_Name,Full_Name,選手名_カタカナ,Position,Current_Team,League,Height,Weight,Birth_Date,Age,Nationality,Representative_Caps,Scraped_Url,キャリア遍歴,High_School,University
Charles LALOI,Charles LALOI,シャルル ラロイ,FB,スタッド・フランセ,top14,181.0,80.0,2003.07.31,,,,https://all.rugby/player/charles-laloi,CA Périgueux Dordogne (2008 - 2018) -> Union Bordeaux-Bègles (2018 - 2021) -> Stade Français Paris Rugby (2021 - 2026),,
Ross MCKNIGHT,ロス MCKNIGHT,ロス MCKNIGHT,Winger,Edimbourg,urc,195.0,108.0,2002.04.03,,,,https://all.rugby/player/ross-mcknight,Stirling County RFC (2020 - 2021) -> Glasgow Warriors (2021 - 2023) -> Stirling Wolves (2023 - 2024) -> Stirling County RFC (2024 - 2024) -> Edimbourg Rugby (2024 - 2024) -> Stirling County RFC (2025 - 2025) -> Edimbourg Rugby (2025 - 2026),,
Sef FA'AGASE,Sef FA'AGASE,セフ ファアカセ,PR,Western Force,super-rugby,185.0,117.0,1991.03.05,,,,https://all.rugby/player/sef-fa-agase,Queensland Reds (2013 - 2025) -> Highlanders (2018 - 2019) -> Wellington Lions (2018 - 2019) -> Yokohama Canon Eagles (2019 - 2020) -> Otago (2019 - 2021) -> New England Free Jacks (2020 - 2021) -> Melbourne Rebels (2021 - 2022) -> Western Force (2025 - ),,
Wilfried HULLEU,Wilfried HULLEU,ウィルフリート ユルー,WTB,ラシン92,top14,184.0,97.0,2002.06.27,,,,https://all.rugby/player/wilfried-hulleu,RC le Môle (2007 - 2016) -> FC Grenoble Rugby (2016 - 2025) -> Racing 92 (2025 - 2026),,
Ewan ROSSER,ユアン ロッサー,ユアン ロッサー,WTB,Dragons,urc,182.0,88.0,2000.12.16,,,,https://all.rugby/player/ewan-rosser,dragons rfc (2019 - 2026),,
Terrell PEITA,Terrell PEITA,テレル ヘイタ,FL/No8,Blues,super-rugby,189.0,106.0,2000.04.23,,,,https://all.rugby/player/terrell-peita,Auckland (2019 - 2023) -> New England Free Jacks (2021 - 2022) -> Manawatu Turbos (2022 - 2023) -> Northland Taniwha (2023 - 2025) -> Blues (2025 - ),,
SJ KOTZE,SJ KOTZE,SJ KOTZE,HO,Lions,urc,186.0,110.0,2003.01.02,,,,https://all.rugby/player/sj-kotze,Golden Lions (2022 - 2024) -> Lions Rugby (2024 - 2026),,
Cameron MILLAR,Cameron MILLAR,キャメロン ミラー,SO,Highlanders,super-rugby,185.0,85.0,2002.07.13,,,,https://all.rugby/player/cameron-millar,Otago (2020 - 2025) -> Highlanders (2022 - ),,
Nick CHAMPION DE CRESPIGNY,Nick CHAMPION DE CRESPIGNY,ニック チャンヒオン テ クレスヒニー,FL/No8,Western Force,super-rugby,193.0,110.0,1996.06.27,,,,https://all.rugby/player/nick-champion-de-crespigny,Sydney University Football Club (2016 - 2021) -> New South Wales Country Eagles (2017 - 2019) -> Castres Olympique (2021 - 2024) -> Western Force (2024 - ),,
Alex NANKIVELL,アレックス ナンキウィル,アレックス ナンキウィル,CTB,Munster,urc,188.0,98.0,1996.10.25,,,,https://all.rugby/player/alex-nankivell,chiefs (2016 - 2019) -> tasman mako (2019 - 2019) -> chiefs (2020 - 2020) -> tasman mako (2020 - 2020) -> chiefs (2020 - 2020) -> tasman mako (2020 - 2020) -> chiefs (2021 - 2021) -> tasman mako (2021 - 2021) -> chiefs (2021 - 2021) -> tasman mako (2021 - 2021) -> chiefs (2022 - 2022) -> tasman mako (2022 - 2022) -> chiefs (2022 - 2022) -> tasman mako (2022 - 2022) -> chiefs (2023 - 2023) -> tasman mako (2023 - 2023) -> munster rugby (2023 - 2026),,
Jarrod TAYLOR,シャロット-テイラー,シャロット-テイラー,FL/No8,Scarlets,urc,188.0,100.0,2001.02.15,,,,https://all.rugby/player/jarrod-taylor,western province (2021 - 2023) -> stormers (2023 - 2023) -> scarlets (2023 - 2023) -> stormers (2024 - 2024) -> scarlets (2024 - 2026),,
Noah HOTHAM,Noah HOTHAM,ノア ホサム,SH,Crusaders,super-rugby,181.0,96.0,2003.05.23,,,,https://all.rugby/player/noah-hotham,Tasman Mako (2020 - 2024) -> Crusaders (2022 - ),,
Pio MUARUA,Pio MUARUA,ヒオ ムアルア,FL/NO8,クレルモン,top14,191.0,125.0,1996.06.28,,,,https://all.rugby/player/pio-muarua,Sporting Union Agenais (2015 - 2018) -> Soyaux-Angoulême XV Charente (2018 - 2019) -> Rugby Club Vannes (2019 - 2020) -> Stade Montois Rugby Pro (2020 - 2020) -> Rugby Club Vannes (2021 - 2021) -> Stade Montois Rugby Pro (2021 - 2021) -> FC Grenoble Rugby (2021 - 2025) -> ASM Clermont Auvergne (2025 - 2026),,
George BLAKE,George BLAKE,ショーシ フレイク,PR,Reds,super-rugby,184.0,113.0,2001.06.11,,,,https://all.rugby/player/george-blake,Bond University (2020 - 2021) -> Queensland Reds (2021 - 2026) -> Manawatu Turbos (2023 - ),,
Stewart MOORE,Stewart MOORE,Stewart MOORE,CTB,Ulster,urc,184.0,93.0,1999.08.08,,,,https://all.rugby/player/stewart-moore,Ulster Rugby (2019 - 2025) -> Newcastle (2025 - 2025) -> Ulster Rugby (2025 - 2025) -> Newcastle (2026 - 2026) -> Ulster Rugby (2026 - 2026),,
Che CLARK,Che CLARK,チェ クラーク,FL/No8,Blues,super-rugby,194.0,101.0,2003.04.22,,,,https://all.rugby/player/che-clark,Auckland (2022 - 2025) -> Blues (2024 - ),,
Asenathi NTLABAKANYE,Asenathi NTLABAKANYE,Asenathi NTLABAKANYE,PR,Lions,urc,182.0,153.0,1999.04.15,,,,https://all.rugby/player/asenathi-ntlabakanye,Golden Lions (2018 - 2019) -> Lions Rugby (2019 - 2026),,
James HUME,シェームス HUME,シェームス HUME,CTB,Ulster,urc,188.0,98.0,1998.09.07,,,,https://all.rugby/player/james-hume,Ulster Rugby (2018 - 2026),,
Joe DENMAN,Joe DENMAN,Joe DENMAN,Back row,Scarlets,urc,183.0,87.0,2006..,,,,https://all.rugby/player/joe-denman,Scarlets (2025 - 2026),,
Luke YENDLE,ルーク イェントル,ルーク イェントル,PR,Dragons,urc,185.0,120.0,2000.06.27,,,,https://all.rugby/player/luke-yendle,dragons rfc (2018 - 2021) -> jersey reds (2021 - 2021) -> dragons rfc (2022 - 2022) -> jersey reds (2022 - 2022) -> dragons rfc (2022 - 2023) -> ampthill rugby (2023 - 2023) -> dragons rfc (2023 - 2023) -> ampthill rugby (2024 - 2024) -> dragons rfc (2024 - 2025) -> harlequins (2025 - 2025) -> dragons rfc (2026 - 2026) -> harlequins (2026 - 2026),,
Luke DANIEL,ルーク タニエル,ルーク タニエル,FL/No8,Dragons,urc,186.0,88.0,2004.01.08,,,,https://all.rugby/player/luke-daniel,dragons rfc (2025 - 2026),,
Ruan SWART,ルアン スワート,ルアン スワート,PR,Bulls,urc,180.0,120.0,2004..,,,,https://all.rugby/player/ruan-swart,blue bulls (2023 - 2025) -> bulls (2025 - 2026),,
Niall SMYTH,ナイル SMYTH,ナイル SMYTH,PR,Leinster,urc,191.0,118.0,2005..,,,,https://all.rugby/player/niall-smyth,Blackrock College RFC (2023 - 2024) -> Leinster Rugby (2024 - 2026),,
Zach PORTHEN,サック ホーセン,サック ホーセン,PR,Stormers,urc,189.0,124.0,2004..,,,,https://all.rugby/player/zachary-porthen,western province (2022 - 2024) -> stormers (2024 - 2024) -> western province (2025 - 2025) -> stormers (2025 - 2026),,
Evan HILL,Evan HILL,Evan HILL,LO,Ospreys,urc,199.0,108.0,2004..,,,,https://all.rugby/player/evan-hill,Ospreys (2022 - 2026),,
Bailyn SULLIVAN,Bailyn SULLIVAN,ヘイリン-サリウァン,CTB,Hurricanes,super-rugby,187.0,103.0,1998.09.03,,,,https://all.rugby/player/bailyn-sullivan,Chiefs (2017 - 2021) -> Waikato Mooloos (2019 - 2025) -> Hurricanes (2021 - ),,
Sean NAUGHTON,ショーン ノートン,ショーン ノートン,SO,Connacht,urc,182.0,78.0,2004..,,,,https://all.rugby/player/sean-naughton,connacht rugby (2023 - 2026),,
Sam BERMAN,サム ハーマン,サム ハーマン,CTB,Ulster,urc,,,2004.01.16,,,,https://all.rugby/player/sam-berman,dublin university fc (2022 - 2023) -> terenure college (2023 - 2024) -> ulster rugby (2024 - 2026),,
Stephen PEROFETA,Stephen PEROFETA,ステファン ヘロフェタ,SO,Blues,super-rugby,181.0,85.0,1997.03.12,,,,https://all.rugby/player/stephen-perofeta,Blues (2016 - 2026) -> Taranaki Bulls (2019 - ),,
Celian POUZELGUES,Celian POUZELGUES,セリアン フセルク,CTB,トゥールーズ,top14,190.0,93.0,2003.09.30,,,,https://all.rugby/player/celian-pouzelgues,Avenir Moissagais (2011 - 2016) -> Sporting Union Agenais (2016 - 2018) -> Avenir Valencien (2018 - 2022) -> Stade Toulousain (2022 - 2026),,
Stanley SOLOMON,Stanley SOLOMON,スタンリー ソロモン,WTB,Highlanders,super-rugby,174.0,80.0,2005..,,,,https://all.rugby/player/stanley-solomon,Hurricanes (2023 - 2025) -> Wellington Lions (2023 - 2025) -> Highlanders (2025 - ),,
Flyn YATES,Flyn YATES,フリン イェーツ,PR,Blues,super-rugby,188.0,125.0,2000.05.25,,,,https://all.rugby/player/flyn-yates,Manawatu Turbos (2020 - 2025) -> Kamaishi Seawaves (2023 - 2024) -> Blues (2025 - ),,
Richie ASIATA,Richie ASIATA,リッチー アシアタ,HO,Reds,super-rugby,180.0,120.0,1996.05.03,,,,https://all.rugby/player/richie-asiata,Toronto Arrows (2019 - 2020) -> Queensland Reds (2020 - 2026) -> Northland Taniwha (2023 - 2024) -> Benetton Rugby Trévise (2025 - ),,
Alex MITCHELL,Alex MITCHELL,,Scrum-half,Northampton Saints,premiership,,,,28 y/o,,England (18),https://all.rugby/player/alex-mitchell,,,
Evan REES,Evan REES,Evan REES,Back row,Cardiff,urc,190.0,108.0,2005..,,,,https://all.rugby/player/evan-rees,Cardiff Rugby (2025 - 2026),,
Gabe MCDONALD,Gabe MCDONALD,Gabe MCDONALD,CTB,Scarlets,urc,190.0,93.0,2004..,,,,https://all.rugby/player/gabe-mcdonald,Scarlets (2023 - 2026),,
Jarrah MCLEOD,Jarrah MCLEOD,シャラ マクラウト,CTB,Brumbies,super-rugby,192.0,105.0,2004..,,,,https://all.rugby/player/jarrah-mcleod,Brumbies (2023 - 2026) -> Canberra Royals (2024 - ),,
Christie GROBBELAAR,クリスティー クロフラール,クリスティー クロフラール,WTB,Sharks,urc,192.0,95.0,2000.05.25,,,,https://all.rugby/player/christie-grobbelaar,af. sud 7's (2020 - 2024) -> natal sharks (2024 - 2025) -> sharks (2025 - 2026),,
Niall ARMSTRONG,ニアル アームストロンク,ニアル アームストロンク,SH,Dragons,urc,182.0,85.0,1999.08.19,,,,https://all.rugby/player/niall-armstrong,exeter university rfc (2021 - 2023) -> exeter chiefs (2023 - 2025) -> dragons rfc (2025 - 2026),,
JC PRETORIUS,JC-フレトリアス,JC-フレトリアス,FL/No8,Lions,urc,186.0,92.0,1998.01.29,,,,https://all.rugby/player/jc-pretorius,af. sud 7's (2018 - 2022) -> lions rugby (2022 - 2022) -> af. sud 7's (2023 - 2023) -> lions rugby (2023 - 2026),,
Stefan UNGERER,ステファン ウンケラー,ステファン ウンケラー,SH,Stormers,urc,183.0,93.0,1993.11.23,,,,https://all.rugby/player/stefan-ungerer,sharks (2013 - 2016) -> southern kings (2016 - 2020) -> griquas (2020 - 2021) -> stormers (2021 - 2021) -> griquas (2022 - 2022) -> stormers (2022 - 2026),,
Nairn MONCRIEFF,Nairn MONCRIEFF,ネアン モンクリーフ,WTB,Edimbourg,urc,178.0,89.0,2006..,,,,https://all.rugby/player/nairn-moncrieff,gala rugby (2023 - 2024) -> edimbourg rugby (2024 - 2026),,
Sam NOCK,Sam NOCK,サム ノック,SH,Blues,super-rugby,178.0,85.0,1996.06.18,,,,https://all.rugby/player/sam-nock,Blues (2015 - 2026) -> Northland Taniwha (2019 - ),,
Jake O'RIORDAN,シェイク オリオータン,シェイク オリオータン,SH,Munster,urc,170.0,74.0,2004..,,,,https://all.rugby/player/jake-o-riordan,university of limerick bohemian rfc (2023 - 2024) -> munster rugby (2024 - 2026),,
Jayden SA,Jayden SA,シェイテン-サ,LO,Chiefs,super-rugby,196.0,117.0,2005..,,,,https://all.rugby/player/jayden-sa,Crusaders (2023 - 2024) -> Taranaki Bulls (2023 - 2025) -> Chiefs (2024 - ),,
Ronan FOXE,ロナン フォックス,ロナン フォックス,PR,Munster,urc,188.0,128.0,2003.02.13,,,,https://all.rugby/player/ronan-foxe,old belvedere rc (2022 - 2023) -> munster rugby (2023 - 2026),,
Brodie MCALISTER,Brodie MCALISTER,フロティー-マカリスター,HO,Chiefs,super-rugby,182.0,112.0,1997.06.17,,,,https://all.rugby/player/brodie-mcalister,Crusaders (2018 - 2024) -> Canterbury (2019 - 2025) -> Chiefs (2024 - ),,
Gael GALVAN,Gael GALVAN,カエル カルハン,PR,ラ・ロシェル,top14,191.0,150.0,//2005,,,,https://all.rugby/player/gael-galvan,Pucará (2023 - 2023) -> Pampas XV (2023 - 2023) -> Pucará (2024 - 2024) -> Pampas XV (2024 - 2024) -> Pucará (2024 - 2025) -> Stade Rochelais (2025 - 2026),,
Khutha MCHUNU,クサ ンチュヌ,クサ ンチュヌ,PR,Bulls,urc,183.0,120.0,1997.07.01,,,,https://all.rugby/player/khutha-mchunu,sharks (2018 - 2019) -> central cheetahs (2019 - 2019) -> sharks (2020 - 2020) -> central cheetahs (2020 - 2020) -> sharks (2020 - 2023) -> bulls (2023 - 2024) -> mitsubishi sagamihara dynaboars (2024 - 2024) -> bulls (2025 - 2025) -> mitsubishi sagamihara dynaboars (2025 - 2025) -> bulls (2025 - 2026),,
Tom BRIGG,トム BRIGG,トム BRIGG,Back row,Ulster,urc,189.0,104.0,2004..,,,,https://all.rugby/player/tom-brigg,Ulster Rugby (2023 - 2026),,
Frankie GOLDSBROUGH,Frankie GOLDSBROUGH,フランキー コールスフロー,CTB,Reds,super-rugby,187.0,101.0,2006..,,,,https://all.rugby/player/frankie-goldsbrough,Queensland Reds (2022 - ),,
Daniel KASENDE,タニエル カセンテ,タニエル カセンテ,FB,Ospreys,urc,187.0,92.0,1995.05.09,,,,https://all.rugby/player/daniel-kasende,griquas (2019 - 2021) -> free state cheetahs (2021 - 2022) -> central cheetahs (2022 - 2023) -> ospreys (2023 - 2023) -> central cheetahs (2023 - 2023) -> ospreys (2024 - 2024) -> central cheetahs (2024 - 2024) -> ospreys (2024 - 2026),,
Bryce CALVERT,Bryce CALVERT,Bryce CALVERT,HO,Sharks,urc,180.0,107.0,2003.05.09,,,,https://all.rugby/player/bryce-calvert,Natal Sharks (2022 - 2024) -> Sharks (2024 - 2026),,
Diego APPOLLIS,ティエコ-アホリス,ティエコ-アホリス,CTB,Sharks,urc,178.0,94.0,2000.08.27,,,,https://all.rugby/player/diego-appollis,bulls (2019 - 2020) -> pumas (2021 - 2023) -> sharks (2023 - 2026),,
Seb CALDER,Seb CALDER,セフ カルター,PR,Crusaders,super-rugby,184.0,121.0,2002.03.16,,,,https://all.rugby/player/seb-calder,Canterbury (2021 - 2025) -> Crusaders (2021 - ),,
Jaco WILLIAMS,Jaco ウィリアムス,Jaco ウィリアムス,FB,Sharks,urc,175.0,73.0,2005..,,,,https://all.rugby/player/jaco-williams,Natal Sharks (2023 - 2024) -> Sharks (2024 - 2026),,
Agustin MOYANO,Agustin MOYANO,アクスティン モヤノ,SH,Western Force,super-rugby,173.0,75.0,2003.06.12,,,,https://all.rugby/player/agustin-moyano,Cordoba Athletic Club (2022 - 2023) -> Dogos XV (2023 - 2025) -> Western Force (2025 - ),,
Johnny MATTHEWS,ショニー マシュース,ショニー マシュース,HO,Glasgow,urc,183.0,110.0,1993.07.05,,,Scotland (1),glasgow warriors (2019 - 2026),,,
Seabelo SENATLA,Seabelo SENATLA,Seabelo SENATLA,Winger,Stormers,urc,179.0,93.0,1993.02.10,,,,https://all.rugby/player/seabelo-senatla,Stormers (2013 - 2026),,
Marshall SYKES,Marshall SYKES,マーシャル サイクス,LO,Edimbourg,urc,200.0,121.0,1999.12.29,,,Scotland (1),glasgow warriors (2019 - 2019) -> edimbourg rugby (2019 - 2019) -> glasgow warriors (2020 - 2020) -> edimbourg rugby (2020 - 2026),,,
Tom MCALLISTER,トム マカリスター,トム マカリスター,PR,Ulster,urc,,,2005..,,,,https://all.rugby/player/tom-mcallister,ballynahinch rfc (2024 - 2025) -> ulster rugby (2025 - 2026),,
Giampietro RIBALDI,シャンヒエトロ リハルティ,シャンヒエトロ リハルティ,HO,Zebre,urc,186.0,110.0,1997.03.12,,,,https://all.rugby/player/giampietro-ribaldi,rugby viadana 1970 (2017 - 2020) -> zebre parma (2020 - 2020) -> rugby viadana 1970 (2021 - 2021) -> zebre parma (2021 - 2021) -> rugby viadana 1970 (2021 - 2021) -> zebre parma (2022 - 2022) -> rugby viadana 1970 (2022 - 2022) -> zebre parma (2022 - 2026),,
Ben O'CONNOR,ヘン オコナー,ヘン オコナー,FB,Munster,urc,188.0,97.0,2004..,,,,https://all.rugby/player/ben-o-connor,presentation brothers cork (2022 - 2023) -> munster rugby (2023 - 2026),,
Henry IMMELMAN,ヘンリー-イメルマン,ヘンリー-イメルマン,FB,Bulls,urc,190.0,103.0,1995.05.26,,,,https://all.rugby/player/henry-immelman,free state cheetahs (2015 - 2016) -> montpellier hérault rugby (2016 - 2021) -> edimbourg rugby (2021 - 2023) -> bulls (2023 - 2024) -> sharks (2024 - 2024) -> bulls (2025 - 2025) -> sharks (2025 - 2025) -> bulls (2025 - 2026),,
Jamie HANNAH,Jamie HANNAH,シェイミー-ハンナ,LO,Crusaders,super-rugby,196.0,100.0,2002.10.31,,,,https://all.rugby/player/jamie-hannah,Crusaders (2022 - 2026) -> Canterbury (2023 - ),,
Giorgi DZMANASHVILI,Giorgi DZMANASHVILI,キオルキ スマナシュウィリ,PR,クレルモン,top14,186.0,122.0,2002.06.16,,,,https://all.rugby/player/giorgi-dzmanashvili,RC Rustavi Kharebi (2021 - 2022) -> ASM Clermont Auvergne (2022 - 2024) -> Biarritz Olympique Pays Basque (2024 - 2025) -> ASM Clermont Auvergne (2025 - 2026),,
Jeremy WILLIAMS,Jeremy WILLIAMS,シェレミー-ウィリアムス,LO,Western Force,super-rugby,198.0,113.0,2000.12.02,,,,https://all.rugby/player/jeremy-williams,New South Wales Waratahs (2018 - 2022) -> Western Force (2022 - ),,
James CAMERON,James CAMERON,シェームス-キャメロン,CTB,Blues,super-rugby,188.0,93.0,2005..,,,,https://all.rugby/player/james-cameron,Crusaders (2024 - 2025) -> Canterbury (2024 - 2025) -> Blues (2025 - ),,
Isaac COATES,Isaac COATES,Isaac COATES,SO,Edimbourg,urc,175.0,84.0,2005..,,,,https://all.rugby/player/isaac-coates,Edimbourg Rugby (2023 - 2026),,
Glen VAIHU,Glen VAIHU,クレン-ウィフ,WTB,Moana Pasifika,super-rugby,183.0,94.0,2001.10.08,,,,https://all.rugby/player/glen-vaihu,Melbourne Rebels (2019 - 2024) -> AZ-COM Maruwa Momotaro's (2024 - 2025) -> Moana Pasifika (2025 - ),,
Benjamin BERTRAND,Benjamin BERTRAND,ヘンシャミン ヘルトラン,PR,トゥールーズ,top14,180.0,128.0,2003.07.25,,,,https://all.rugby/player/benjamin-bertrand,Stade Toulousain (2009 - 2023) -> Blagnac (2023 - 2023) -> Stade Toulousain (2023 - 2023) -> Blagnac (2024 - 2024) -> Stade Toulousain (2024 - 2026),,
Siphosethu MNEBELELE,Siphosethu MNEBELELE,Siphosethu MNEBELELE,HO,Bulls,urc,183.0,111.0,2006..,,,,https://all.rugby/player/siphosethu-mnebelele,Blue Bulls (2024 - 2025) -> Bulls (2025 - 2026),,
Hamish STEWART,Hamish STEWART,ヘイミッシュ-スチュワート,CTB,Western Force,super-rugby,183.0,90.0,1998.03.03,,,,https://all.rugby/player/hamish-stewart,Queensland Reds (2016 - 2022) -> Western Force (2022 - ),,
Conor O'SHAUGHNESSY,コナー O'SHAUGHNESSY,コナー O'SHAUGHNESSY,SO,Connacht,urc,,,2006..,,,,https://all.rugby/player/conor-o-shaughnessy,Connacht Rugby (2025 - 2026),,
Lucas CASHMORE,Lucas CASHMORE,ルカス キャッシュモア,SO,Hurricanes,super-rugby,177.0,86.0,2002.08.25,,,,https://all.rugby/player/lucas-cashmore,Bay of Plenty Steamers (2020 - 2025) -> Blues (2023 - 2024) -> Hurricanes (2024 - ),,
Josh JACOMB,Josh JACOMB,ショシュ シェイコム,SO,Chiefs,super-rugby,179.0,90.0,2001.06.23,,,,https://all.rugby/player/josh-jacomb,Taranaki Bulls (2020 - 2025) -> Chiefs (2023 - ),,
Nick CONWAY,Nick CONWAY,ニック コンウェイ,WTB,Reds,super-rugby,186.0,88.0,2007..,,,,https://all.rugby/player/nick-conway,Queensland Reds (2024 - ),,
Josh CANHAM,Josh CANHAM,ショシュ キャンハム,LO,Reds,super-rugby,202.0,119.0,2001.02.01,,,,https://all.rugby/player/josh-canham,Brighton Grammar School (2019 - 2020) -> Melbourne Rebels (2020 - 2024) -> Queensland Reds (2024 - ),,
Josh LORD,Josh LORD,ショシュ ロート,LO,Chiefs,super-rugby,202.0,113.0,2001.01.17,,,,https://all.rugby/player/josh-lord,Taranaki Bulls (2018 - 2025) -> Chiefs (2020 - ),,
Chris HARRIS,Chris HARRIS,,Centre,Bath Rugby,premiership,,,,35 y/o,,Scotland (44),https://all.rugby/player/chris-harris,,,
Anton SEGNER,Anton SEGNER,アントン-セクナー,FL/No8,Blues,super-rugby,192.0,108.0,2001.07.24,,,,https://all.rugby/player/anton-segner,Tasman Mako (2019 - 2023) -> Blues (2021 - 2026) -> Auckland (2023 - ),,
Billy BOHAN,Billy BOHAN,Billy BOHAN,PR,Connacht,urc,191.0,114.0,2005..,,,,https://all.rugby/player/billy-bohan,Connacht Rugby (2024 - 2026),,
Leafi TALATAINA,Leafi TALATAINA,レアフィ タラタイナ,FL/No8,Waratahs,super-rugby,196.0,112.0,2004.01.18,,,,https://all.rugby/player/leafi-talataina,Melbourne Rebels (2021 - 2022) -> Endeavour Hills RUFC (2022 - 2023) -> Sydney University Football Club (2023 - 2024) -> New South Wales Waratahs (2024 - ),,
Ethan HOOKER,イーサン フッカー,イーサン フッカー,WTB,Sharks,urc,193.0,100.0,2003.01.20,,,,https://all.rugby/player/ethan-hooker,sharks (2022 - 2026),,
Scott WHITLOCK,スコット ウィットロック,スコット ウィットロック,SH,Ospreys,urc,175.0,72.0,2004..,,,,https://all.rugby/player/scott-whitlock,aberavon rfc (2023 - 2024) -> ospreys (2024 - 2026),,
Alex USANOV,アレックス ウサノフ,アレックス ウサノフ,PR,Leinster,urc,182.0,111.0,2005..,,,,https://all.rugby/player/alex-usanov,clontarf rugby (2023 - 2024) -> leinster rugby (2024 - 2026),,
Lachie ANDERSON,Lachie ANDERSON,ラキ アンターソン,WTB,Reds,super-rugby,188.0,97.0,1997.08.27,,,,https://all.rugby/player/lachie-anderson,Aussie 7's (2019 - 2020) -> Melbourne Rebels (2019 - 2024) -> Queensland Reds (2024 - ),,
Tom BOWEN,トム ホウエン,トム ホウエン,FB,Cardiff,urc,170.0,75.0,2006..,,,,https://all.rugby/player/tom-bowen,clifton rugby (2022 - 2024) -> cardiff rugby (2024 - 2026),,
Alulutho TSHAKWENI,アルルート チャクウェニ,アルルート チャクウェニ,PR,Bulls,urc,183.0,113.0,1998.09.26,,,,https://all.rugby/player/alulutho-tshakweni,southern kings (2018 - 2020) -> free state cheetahs (2020 - 2022) -> central cheetahs (2022 - 2024) -> bulls (2024 - 2026),,
