英語名,選手名,ポジション,所属チーム,身長,体重,生年月日,年齢,高校,大学,出身校・チーム歴(全文),カテゴリ,リーグワンキャップ数,URL,Text_Detail,キャリア遍歴,代表キャップ数,International_Caps,Scraped_Url,Full_Career
Kershawl SYKES-MARTIN,Kershawl SYKES-MARTIN,PR,Crusaders,187,111,1999.04.26,,,,,A,0,https://all.rugby/player/kershawl-sykes-martin,,Tasman Mako (2019 - 2022) -> Crusaders (2022 - 2022) -> Tasman Mako (2022 - 2022) -> Crusaders (2023 - 2023) -> Tasman Mako (2023 - 2023) -> Crusaders (2023 - 2023) -> Tasman Mako (2023 - 2023) -> Crusaders (2024 - 2024) -> Tasman Mako (2024 - 2024) -> Crusaders (2024 - 2024) -> Tasman Mako (2024 - 2024) -> Crusaders (2025 - 2025) -> Tasman Mako (2025 - 2025) -> Crusaders (2025 - 2026),,,https://all.rugby/player/kershawl-sykes-martin,Tasman Mako (2019 - 2022) -> Crusaders (2022 - 2022) -> Tasman Mako (2022 - 2022) -> Crusaders (2023 - 2023) -> Tasman Mako (2023 - 2023) -> Crusaders (2023 - 2023) -> Tasman Mako (2023 - 2023) -> Crusaders (2024 - 2024) -> Tasman Mako (2024 - 2024) -> Crusaders (2024 - 2024) -> Tasman Mako (2024 - 2024) -> Crusaders (2025 - 2025) -> Tasman Mako (2025 - 2025) -> Crusaders (2025 - 2026)
Seb CALDER,Seb CALDER,PR,Crusaders,184,121,2002.03.16,,,,,A,0,https://all.rugby/player/seb-calder,,Crusaders (2021 - 2021) -> Canterbury (2021 - 2021) -> Crusaders (2022 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2022 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2025 - 2025) -> Canterbury (2025 - 2025) -> Crusaders (2025 - 2026),,,https://all.rugby/player/seb-calder,Crusaders (2021 - 2021) -> Canterbury (2021 - 2021) -> Crusaders (2022 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2022 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2025 - 2025) -> Canterbury (2025 - 2025) -> Crusaders (2025 - 2026)
Tamaiti WILLIAMS,Tamaiti WILLIAMS,PR,Crusaders,196,140,2000.08.10,,,,,A,0,https://all.rugby/player/tamaiti-williams,,Crusaders (2019 - 2019) -> Canterbury (2019 - 2019) -> Crusaders (2020 - 2020) -> Canterbury (2020 - 2020) -> Crusaders (2020 - 2020) -> Canterbury (2020 - 2020) -> Crusaders (2021 - 2021) -> Canterbury (2021 - 2021) -> Crusaders (2021 - 2021) -> Canterbury (2021 - 2021) -> Crusaders (2022 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2022 - 2026),New Zealand,New Zealand,https://all.rugby/player/tamaiti-williams,Crusaders (2019 - 2019) -> Canterbury (2019 - 2019) -> Crusaders (2020 - 2020) -> Canterbury (2020 - 2020) -> Crusaders (2020 - 2020) -> Canterbury (2020 - 2020) -> Crusaders (2021 - 2021) -> Canterbury (2021 - 2021) -> Crusaders (2021 - 2021) -> Canterbury (2021 - 2021) -> Crusaders (2022 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2022 - 2026)
Codie TAYLOR,Codie TAYLOR,HO,Crusaders,183,109,1991.03.31,,,,,A,0,https://all.rugby/player/codie-taylor,,Crusaders (2013 - 2019) -> Canterbury (2019 - 2019) -> Crusaders (2020 - 2020) -> Canterbury (2020 - 2020) -> Crusaders (2020 - 2026),New Zealand,New Zealand,https://all.rugby/player/codie-taylor,Crusaders (2013 - 2019) -> Canterbury (2019 - 2019) -> Crusaders (2020 - 2020) -> Canterbury (2020 - 2020) -> Crusaders (2020 - 2026)
George BELL,George BELL,HO,Crusaders,183,107,2002.01.29,,,,,A,0,https://all.rugby/player/george-bell,,Crusaders (2021 - 2021) -> Canterbury (2021 - 2021) -> Crusaders (2022 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2022 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2025 - 2025) -> Canterbury (2025 - 2025) -> Crusaders (2025 - 2026),,,https://all.rugby/player/george-bell,Crusaders (2021 - 2021) -> Canterbury (2021 - 2021) -> Crusaders (2022 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2022 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2025 - 2025) -> Canterbury (2025 - 2025) -> Crusaders (2025 - 2026)
Manumaua LETIU,Manumaua LETIU,HO,Crusaders,181,114,2005..,,,,,A,0,https://all.rugby/player/manumaua-letiu,,Crusaders (2023 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2025 - 2025) -> Canterbury (2025 - 2025) -> Crusaders (2025 - 2026),,,https://all.rugby/player/manumaua-letiu,Crusaders (2023 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2025 - 2025) -> Canterbury (2025 - 2025) -> Crusaders (2025 - 2026)
Antonio SHALFOON,Antonio SHALFOON,LO,Crusaders,197,114,1997.08.10,,,,,A,0,https://all.rugby/player/antonio-shalfoon,,Tasman Mako (2020 - 2023) -> Crusaders (2023 - 2023) -> Tasman Mako (2023 - 2023) -> Crusaders (2024 - 2024) -> Tasman Mako (2024 - 2024) -> Crusaders (2024 - 2024) -> Tasman Mako (2024 - 2024) -> Crusaders (2025 - 2025) -> Tasman Mako (2025 - 2025) -> Crusaders (2025 - 2026),,,https://all.rugby/player/antonio-shalfoon,Tasman Mako (2020 - 2023) -> Crusaders (2023 - 2023) -> Tasman Mako (2023 - 2023) -> Crusaders (2024 - 2024) -> Tasman Mako (2024 - 2024) -> Crusaders (2024 - 2024) -> Tasman Mako (2024 - 2024) -> Crusaders (2025 - 2025) -> Tasman Mako (2025 - 2025) -> Crusaders (2025 - 2026)
Cullen GRACE,Cullen GRACE,LO,Crusaders,193,107,1999.12.20,,,,,A,0,https://all.rugby/player/cullen-grace,,Canterbury (2018 - 2019) -> Crusaders (2019 - 2019) -> Canterbury (2019 - 2019) -> Crusaders (2020 - 2020) -> Canterbury (2020 - 2020) -> Crusaders (2020 - 2021) -> Canterbury (2021 - 2021) -> Crusaders (2022 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2022 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2025 - 2025) -> Canterbury (2025 - 2025) -> Crusaders (2025 - 2026),New Zealand,New Zealand,https://all.rugby/player/cullen-grace,Canterbury (2018 - 2019) -> Crusaders (2019 - 2019) -> Canterbury (2019 - 2019) -> Crusaders (2020 - 2020) -> Canterbury (2020 - 2020) -> Crusaders (2020 - 2021) -> Canterbury (2021 - 2021) -> Crusaders (2022 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2022 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2025 - 2025) -> Canterbury (2025 - 2025) -> Crusaders (2025 - 2026)
Jamie HANNAH,Jamie HANNAH,LO,Crusaders,196,100,2002.10.31,,,,,A,0,https://all.rugby/player/jamie-hannah,,Crusaders (2022 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2025 - 2025) -> Canterbury (2025 - 2025) -> Crusaders (2025 - 2026),,,https://all.rugby/player/jamie-hannah,Crusaders (2022 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2025 - 2025) -> Canterbury (2025 - 2025) -> Crusaders (2025 - 2026)
Liam JACK,Liam JACK,LO,Crusaders,,,2004..,,,,,A,0,https://all.rugby/player/liam-jack,,Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2025) -> Crusaders (2025 - 2026),,,https://all.rugby/player/liam-jack,Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2025) -> Crusaders (2025 - 2026)
Scott BARRETT,Scott BARRETT,LO,Crusaders,197,119,1993.11.20,,,,,A,0,https://all.rugby/player/scott-barrett,,Crusaders (2013 - 2020) -> Taranaki Bulls (2020 - 2020) -> Crusaders (2021 - 2021) -> Taranaki Bulls (2021 - 2021) -> Crusaders (2021 - 2026),New Zealand,New Zealand,https://all.rugby/player/scott-barrett,Crusaders (2013 - 2020) -> Taranaki Bulls (2020 - 2020) -> Crusaders (2021 - 2021) -> Taranaki Bulls (2021 - 2021) -> Crusaders (2021 - 2026)
Tahlor CAHILL,Tahlor CAHILL,LO,Crusaders,198,113,2003.06.08,,,,,A,0,https://all.rugby/player/tahlor-cahill,,Canterbury (2022 - 2023) -> Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2025 - 2025) -> Canterbury (2025 - 2025) -> Crusaders (2025 - 2026),,,https://all.rugby/player/tahlor-cahill,Canterbury (2022 - 2023) -> Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2025 - 2025) -> Canterbury (2025 - 2025) -> Crusaders (2025 - 2026)
Will TUCKER,Will TUCKER,LO,Crusaders,202,111,1998.03.16,,,,,A,0,https://all.rugby/player/will-tucker,,Canterbury (2017 - 2019) -> Highlanders (2019 - 2019) -> Otago (2019 - 2019) -> Highlanders (2020 - 2020) -> Otago (2020 - 2021) -> Rugby United New-York (2021 - 2021) -> Otago (2021 - 2021) -> Rugby United New-York (2022 - 2022) -> Otago (2022 - 2022) -> Highlanders (2022 - 2022) -> Otago (2022 - 2022) -> Highlanders (2023 - 2023) -> Otago (2023 - 2023) -> Highlanders (2023 - 2023) -> Otago (2023 - 2023) -> Highlanders (2024 - 2024) -> Otago (2024 - 2024) -> Hurricanes (2024 - 2024) -> Otago (2025 - 2025) -> Hurricanes (2025 - 2025) -> AZ-COM Maruwa Momotaro's (2025 - 2025) -> Crusaders (2025 - 2025) -> AZ-COM Maruwa Momotaro's (2026 - 2026) -> Crusaders (2026 - 2026),,,https://all.rugby/player/will-tucker,Canterbury (2017 - 2019) -> Highlanders (2019 - 2019) -> Otago (2019 - 2019) -> Highlanders (2020 - 2020) -> Otago (2020 - 2021) -> Rugby United New-York (2021 - 2021) -> Otago (2021 - 2021) -> Rugby United New-York (2022 - 2022) -> Otago (2022 - 2022) -> Highlanders (2022 - 2022) -> Otago (2022 - 2022) -> Highlanders (2023 - 2023) -> Otago (2023 - 2023) -> Highlanders (2023 - 2023) -> Otago (2023 - 2023) -> Highlanders (2024 - 2024) -> Otago (2024 - 2024) -> Hurricanes (2024 - 2024) -> Otago (2025 - 2025) -> Hurricanes (2025 - 2025) -> AZ-COM Maruwa Momotaro's (2025 - 2025) -> Crusaders (2025 - 2025) -> AZ-COM Maruwa Momotaro's (2026 - 2026) -> Crusaders (2026 - 2026)
Christian LIO-WILLIE,Christian LIO-WILLIE,Back row,Crusaders,187,109,1998.08.26,,,,,A,0,https://all.rugby/player/christian-lio-willie,,Otago (2020 - 2021) -> Highlanders (2021 - 2021) -> Otago (2021 - 2021) -> Highlanders (2022 - 2022) -> Otago (2022 - 2022) -> Crusaders (2022 - 2022) -> Otago (2022 - 2022) -> Crusaders (2023 - 2023) -> Otago (2023 - 2023) -> Crusaders (2023 - 2023) -> Otago (2023 - 2023) -> Crusaders (2024 - 2024) -> Otago (2024 - 2024) -> Crusaders (2024 - 2024) -> Otago (2024 - 2024) -> Crusaders (2025 - 2025) -> Otago (2025 - 2025) -> Crusaders (2025 - 2026),New Zealand,New Zealand,https://all.rugby/player/christian-lio-willie,Otago (2020 - 2021) -> Highlanders (2021 - 2021) -> Otago (2021 - 2021) -> Highlanders (2022 - 2022) -> Otago (2022 - 2022) -> Crusaders (2022 - 2022) -> Otago (2022 - 2022) -> Crusaders (2023 - 2023) -> Otago (2023 - 2023) -> Crusaders (2023 - 2023) -> Otago (2023 - 2023) -> Crusaders (2024 - 2024) -> Otago (2024 - 2024) -> Crusaders (2024 - 2024) -> Otago (2024 - 2024) -> Crusaders (2025 - 2025) -> Otago (2025 - 2025) -> Crusaders (2025 - 2026)
Corey KELLOW,Corey KELLOW,Back row,Crusaders,187,105,2001.05.25,,,,,A,0,https://all.rugby/player/corey-kellow,,Canterbury (2020 - 2021) -> Crusaders (2021 - 2021) -> Canterbury (2021 - 2021) -> Crusaders (2022 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2022 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2025 - 2025) -> Canterbury (2025 - 2025) -> Crusaders (2025 - 2026),,,https://all.rugby/player/corey-kellow,Canterbury (2020 - 2021) -> Crusaders (2021 - 2021) -> Canterbury (2021 - 2021) -> Crusaders (2022 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2022 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2025 - 2025) -> Canterbury (2025 - 2025) -> Crusaders (2025 - 2026)
Dom GARDINER,Dom GARDINER,Back row,Crusaders,193,105,2001.07.12,,,,,A,0,https://all.rugby/player/dom-gardiner,,Canterbury (2020 - 2021) -> Crusaders (2021 - 2021) -> Canterbury (2021 - 2021) -> Crusaders (2022 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2022 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2025 - 2025) -> Canterbury (2025 - 2025) -> Crusaders (2025 - 2026),,,https://all.rugby/player/dom-gardiner,Canterbury (2020 - 2021) -> Crusaders (2021 - 2021) -> Canterbury (2021 - 2021) -> Crusaders (2022 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2022 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2025 - 2025) -> Canterbury (2025 - 2025) -> Crusaders (2025 - 2026)
Ethan BLACKADDER,Ethan BLACKADDER,Back row,Crusaders,190,111,1995.03.22,,,,,A,0,https://all.rugby/player/ethan-blackadder,,Crusaders (2017 - 2022) -> Tasman Mako (2022 - 2022) -> Crusaders (2023 - 2023) -> Tasman Mako (2023 - 2023) -> Crusaders (2023 - 2023) -> Tasman Mako (2023 - 2023) -> Crusaders (2024 - 2024) -> Tasman Mako (2024 - 2024) -> Crusaders (2024 - 2024) -> Tasman Mako (2024 - 2024) -> Crusaders (2025 - 2025) -> Tasman Mako (2025 - 2025) -> Crusaders (2025 - 2026),,,https://all.rugby/player/ethan-blackadder,Crusaders (2017 - 2022) -> Tasman Mako (2022 - 2022) -> Crusaders (2023 - 2023) -> Tasman Mako (2023 - 2023) -> Crusaders (2023 - 2023) -> Tasman Mako (2023 - 2023) -> Crusaders (2024 - 2024) -> Tasman Mako (2024 - 2024) -> Crusaders (2024 - 2024) -> Tasman Mako (2024 - 2024) -> Crusaders (2025 - 2025) -> Tasman Mako (2025 - 2025) -> Crusaders (2025 - 2026)
Xavier SAIFOLOI,Xavier SAIFOLOI,Back row,Crusaders,195,114,2003.06.23,,,,,A,0,https://all.rugby/player/xavier-saifoloi,,Waikato Mooloos (2022 - 2024) -> Crusaders (2024 - 2024) -> Waikato Mooloos (2024 - 2024) -> Crusaders (2025 - 2025) -> Waikato Mooloos (2025 - 2025) -> Crusaders (2025 - 2026),,,https://all.rugby/player/xavier-saifoloi,Waikato Mooloos (2022 - 2024) -> Crusaders (2024 - 2024) -> Waikato Mooloos (2024 - 2024) -> Crusaders (2025 - 2025) -> Waikato Mooloos (2025 - 2025) -> Crusaders (2025 - 2026)
Kyle PRESTON,Kyle PRESTON,SH,Crusaders,177,79,1999.09.13,,,,,A,0,https://all.rugby/player/kyle-preston,,Wellington Lions (2022 - 2024) -> Crusaders (2024 - 2024) -> Wellington Lions (2024 - 2024) -> Crusaders (2025 - 2025) -> Wellington Lions (2025 - 2025) -> Crusaders (2025 - 2026),,,https://all.rugby/player/kyle-preston,Wellington Lions (2022 - 2024) -> Crusaders (2024 - 2024) -> Wellington Lions (2024 - 2024) -> Crusaders (2025 - 2025) -> Wellington Lions (2025 - 2025) -> Crusaders (2025 - 2026)
Louie CHAPMAN,Louie CHAPMAN,SH,Crusaders,179,84,2000.05.01,,,,,A,0,https://all.rugby/player/louie-chapman,,Tasman Mako (2019 - 2022) -> Crusaders (2022 - 2022) -> Tasman Mako (2022 - 2022) -> Crusaders (2023 - 2023) -> Tasman Mako (2023 - 2024) -> Canterbury (2024 - 2025) -> Crusaders (2025 - 2026),,,https://all.rugby/player/louie-chapman,Tasman Mako (2019 - 2022) -> Crusaders (2022 - 2022) -> Tasman Mako (2022 - 2022) -> Crusaders (2023 - 2023) -> Tasman Mako (2023 - 2024) -> Canterbury (2024 - 2025) -> Crusaders (2025 - 2026)
Noah HOTHAM,Noah HOTHAM,SH,Crusaders,181,96,2003.05.23,,,,,A,0,https://all.rugby/player/noah-hotham,,Tasman Mako (2020 - 2022) -> Crusaders (2022 - 2022) -> Tasman Mako (2022 - 2022) -> Crusaders (2023 - 2023) -> Tasman Mako (2023 - 2023) -> Crusaders (2023 - 2023) -> Tasman Mako (2023 - 2023) -> Crusaders (2024 - 2024) -> Tasman Mako (2024 - 2024) -> Crusaders (2024 - 2026),,,https://all.rugby/player/noah-hotham,Tasman Mako (2020 - 2022) -> Crusaders (2022 - 2022) -> Tasman Mako (2022 - 2022) -> Crusaders (2023 - 2023) -> Tasman Mako (2023 - 2023) -> Crusaders (2023 - 2023) -> Tasman Mako (2023 - 2023) -> Crusaders (2024 - 2024) -> Tasman Mako (2024 - 2024) -> Crusaders (2024 - 2026)
James WHITE,James WHITE,SO,Crusaders,180,95,2003.09.16,,,,,A,0,https://all.rugby/player/james-white,,Canterbury (2023 - 2025) -> Crusaders (2025 - 2026),,,https://all.rugby/player/james-white,Canterbury (2023 - 2025) -> Crusaders (2025 - 2026)
Rivez REIHANA,Rivez REIHANA,SO,Crusaders,189,94,2000.05.25,,,,,A,0,https://all.rugby/player/rivez-reihana,,Waikato Mooloos (2018 - 2020) -> Chiefs (2020 - 2020) -> Northland Taniwha (2020 - 2020) -> Chiefs (2021 - 2021) -> Northland Taniwha (2021 - 2021) -> Chiefs (2021 - 2021) -> Northland Taniwha (2021 - 2021) -> Chiefs (2022 - 2022) -> Northland Taniwha (2022 - 2022) -> Chiefs (2022 - 2022) -> Northland Taniwha (2022 - 2022) -> Chiefs (2023 - 2023) -> Northland Taniwha (2023 - 2023) -> Crusaders (2023 - 2023) -> Northland Taniwha (2023 - 2023) -> Crusaders (2024 - 2024) -> Northland Taniwha (2024 - 2024) -> Crusaders (2024 - 2024) -> Northland Taniwha (2024 - 2024) -> Crusaders (2025 - 2025) -> Northland Taniwha (2025 - 2025) -> Crusaders (2025 - 2026),,,https://all.rugby/player/rivez-reihana,Waikato Mooloos (2018 - 2020) -> Chiefs (2020 - 2020) -> Northland Taniwha (2020 - 2020) -> Chiefs (2021 - 2021) -> Northland Taniwha (2021 - 2021) -> Chiefs (2021 - 2021) -> Northland Taniwha (2021 - 2021) -> Chiefs (2022 - 2022) -> Northland Taniwha (2022 - 2022) -> Chiefs (2022 - 2022) -> Northland Taniwha (2022 - 2022) -> Chiefs (2023 - 2023) -> Northland Taniwha (2023 - 2023) -> Crusaders (2023 - 2023) -> Northland Taniwha (2023 - 2023) -> Crusaders (2024 - 2024) -> Northland Taniwha (2024 - 2024) -> Crusaders (2024 - 2024) -> Northland Taniwha (2024 - 2024) -> Crusaders (2025 - 2025) -> Northland Taniwha (2025 - 2025) -> Crusaders (2025 - 2026)
Taha KEMARA,Taha KEMARA,SO,Crusaders,179,86,2003.04.17,,,,,A,0,https://all.rugby/player/taha-kemara,,Waikato Mooloos (2021 - 2022) -> Crusaders (2022 - 2022) -> Waikato Mooloos (2022 - 2022) -> Crusaders (2023 - 2023) -> Waikato Mooloos (2023 - 2023) -> Crusaders (2023 - 2023) -> Waikato Mooloos (2023 - 2023) -> Crusaders (2024 - 2024) -> Waikato Mooloos (2024 - 2024) -> Crusaders (2024 - 2026),,,https://all.rugby/player/taha-kemara,Waikato Mooloos (2021 - 2022) -> Crusaders (2022 - 2022) -> Waikato Mooloos (2022 - 2022) -> Crusaders (2023 - 2023) -> Waikato Mooloos (2023 - 2023) -> Crusaders (2023 - 2023) -> Waikato Mooloos (2023 - 2023) -> Crusaders (2024 - 2024) -> Waikato Mooloos (2024 - 2024) -> Crusaders (2024 - 2026)
Toby BELL,Toby BELL,SO,Crusaders,,,,,,,,A,0,https://all.rugby/player/toby-bell,,Canterbury (2023 - 2025) -> Crusaders (2025 - 2026),,,https://all.rugby/player/toby-bell,Canterbury (2023 - 2025) -> Crusaders (2025 - 2026)
Aki TUIVAILALA,Aki TUIVAILALA,CTB,Crusaders,186,98,2004..,,,,,A,0,https://all.rugby/player/aki-tuivailala,,Waikato Mooloos (2022 - 2023) -> Chiefs (2023 - 2023) -> Waikato Mooloos (2023 - 2023) -> Chiefs (2024 - 2024) -> Waikato Mooloos (2024 - 2024) -> Crusaders (2024 - 2024) -> Waikato Mooloos (2024 - 2024) -> Crusaders (2025 - 2025) -> Waikato Mooloos (2025 - 2025) -> Crusaders (2025 - 2026),,,https://all.rugby/player/aki-tuivailala,Waikato Mooloos (2022 - 2023) -> Chiefs (2023 - 2023) -> Waikato Mooloos (2023 - 2023) -> Chiefs (2024 - 2024) -> Waikato Mooloos (2024 - 2024) -> Crusaders (2024 - 2024) -> Waikato Mooloos (2024 - 2024) -> Crusaders (2025 - 2025) -> Waikato Mooloos (2025 - 2025) -> Crusaders (2025 - 2026)
Braydon ENNOR,Braydon ENNOR,CTB,Crusaders,187,94,1997.07.16,,,,,A,0,https://all.rugby/player/braydon-ennor,,Crusaders (2017 - 2020) -> Canterbury (2020 - 2020) -> Crusaders (2021 - 2021) -> Canterbury (2021 - 2021) -> Crusaders (2021 - 2021) -> Canterbury (2021 - 2021) -> Crusaders (2022 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2022 - 2023) -> Canterbury (2023 - 2024) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2025 - 2025) -> Canterbury (2025 - 2025) -> Crusaders (2025 - 2026),New Zealand,New Zealand,https://all.rugby/player/braydon-ennor,Crusaders (2017 - 2020) -> Canterbury (2020 - 2020) -> Crusaders (2021 - 2021) -> Canterbury (2021 - 2021) -> Crusaders (2021 - 2021) -> Canterbury (2021 - 2021) -> Crusaders (2022 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2022 - 2023) -> Canterbury (2023 - 2024) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2025 - 2025) -> Canterbury (2025 - 2025) -> Crusaders (2025 - 2026)
Chay FIHAKI,Chay FIHAKI,CTB,Crusaders,193,100,2001.01.03,,,,,A,0,https://all.rugby/player/chay-fihaki,,Crusaders (2019 - 2019) -> Canterbury (2019 - 2019) -> Crusaders (2020 - 2020) -> Canterbury (2020 - 2020) -> Crusaders (2020 - 2020) -> Canterbury (2020 - 2020) -> Crusaders (2021 - 2021) -> Canterbury (2021 - 2021) -> Crusaders (2021 - 2021) -> Canterbury (2021 - 2021) -> Crusaders (2022 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2022 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2025 - 2025) -> Canterbury (2025 - 2025) -> Crusaders (2025 - 2026),,,https://all.rugby/player/chay-fihaki,Crusaders (2019 - 2019) -> Canterbury (2019 - 2019) -> Crusaders (2020 - 2020) -> Canterbury (2020 - 2020) -> Crusaders (2020 - 2020) -> Canterbury (2020 - 2020) -> Crusaders (2021 - 2021) -> Canterbury (2021 - 2021) -> Crusaders (2021 - 2021) -> Canterbury (2021 - 2021) -> Crusaders (2022 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2022 - 2022) -> Canterbury (2022 - 2022) -> Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Crusaders (2025 - 2025) -> Canterbury (2025 - 2025) -> Crusaders (2025 - 2026)
