英語名,選手名,ポジション,所属チーム,身長,体重,生年月日,年齢,高校,大学,出身校・チーム歴(全文),カテゴリ,URL,キャリア遍歴,代表キャップ数,International_Caps,Scraped_Url,Full_Career
Jack CARTY,Jack CARTY,SO,Connacht,183,92,1992.08.31,,,,,A,https://all.rugby/player/jack-carty,Connacht Rugby (2013 - 2026),Ireland,Ireland,https://all.rugby/player/jack-carty,Connacht Rugby (2013 - 2026)
Josh IOANE,Josh IOANE,SO,Connacht,180,92,1995.07.11,,,,,A,https://all.rugby/player/josh-ioane,Highlanders (2017 - 2019) -> Otago (2019 - 2019) -> Highlanders (2020 - 2020) -> Otago (2020 - 2020) -> Highlanders (2020 - 2020) -> Otago (2020 - 2020) -> Highlanders (2021 - 2021) -> Otago (2021 - 2021) -> Chiefs (2021 - 2021) -> Otago (2021 - 2021) -> Chiefs (2022 - 2022) -> Otago (2022 - 2022) -> Chiefs (2022 - 2022) -> Waikato Mooloos (2022 - 2022) -> Chiefs (2023 - 2023) -> Waikato Mooloos (2023 - 2023) -> Chiefs (2023 - 2024) -> Connacht Rugby (2024 - 2026),New Zealand,New Zealand,https://all.rugby/player/josh-ioane,Highlanders (2017 - 2019) -> Otago (2019 - 2019) -> Highlanders (2020 - 2020) -> Otago (2020 - 2020) -> Highlanders (2020 - 2020) -> Otago (2020 - 2020) -> Highlanders (2021 - 2021) -> Otago (2021 - 2021) -> Chiefs (2021 - 2021) -> Otago (2021 - 2021) -> Chiefs (2022 - 2022) -> Otago (2022 - 2022) -> Chiefs (2022 - 2022) -> Waikato Mooloos (2022 - 2022) -> Chiefs (2023 - 2023) -> Waikato Mooloos (2023 - 2023) -> Chiefs (2023 - 2024) -> Connacht Rugby (2024 - 2026)
Bundee AKI,Bundee AKI,CTB,Connacht,178,102,1990.04.07,,,,,A,https://all.rugby/player/bundee-aki,Chiefs (2013 - 2014) -> Connacht Rugby (2014 - 2026),New Zealand,New Zealand,https://all.rugby/player/bundee-aki,Chiefs (2013 - 2014) -> Connacht Rugby (2014 - 2026)
Cathal FORDE,Cathal FORDE,CTB,Connacht,188,95,2001.04.11,,,,,A,https://all.rugby/player/cathal-forde,Connacht Rugby (2020 - 2026),,,https://all.rugby/player/cathal-forde,Connacht Rugby (2020 - 2026)
David HAWKSHAW,David HAWKSHAW,CTB,Connacht,178,89,1999.07.03,,,,,A,https://all.rugby/player/david-hawkshaw,Leinster Rugby (2018 - 2022) -> Connacht Rugby (2022 - 2026),,,https://all.rugby/player/david-hawkshaw,Leinster Rugby (2018 - 2022) -> Connacht Rugby (2022 - 2026)
Hugh GAVIN,Hugh GAVIN,CTB,Connacht,192,103,2004.01.10,,,,,A,https://all.rugby/player/hugh-gavin,Connacht Rugby (2022 - 2026),,,https://all.rugby/player/hugh-gavin,Connacht Rugby (2022 - 2026)
John DEVINE,John DEVINE,CTB,Connacht,186,99,2003.12.26,,,,,A,https://all.rugby/player/john-devine,Connacht Rugby (2022 - 2026),,,https://all.rugby/player/john-devine,Connacht Rugby (2022 - 2026)
Byron RALSTON,Byron RALSTON,Winger,Connacht,184,94,2000.05.03,,,,,A,https://all.rugby/player/byron-ralston,Western Force (2019 - 2022) -> Connacht Rugby (2022 - 2026),,,https://all.rugby/player/byron-ralston,Western Force (2019 - 2022) -> Connacht Rugby (2022 - 2026)
Finn TREACY,Finn TREACY,Winger,Connacht,183,96,2004..,,,,,A,https://all.rugby/player/finn-treacy,Connacht Rugby (2023 - 2026),,,https://all.rugby/player/finn-treacy,Connacht Rugby (2023 - 2026)
Sam GILBERT,Sam GILBERT,Winger,Connacht,189,99,1999.01.21,,,,,A,https://all.rugby/player/sam-gilbert,Canterbury (2018 - 2019) -> Highlanders (2019 - 2020) -> Otago (2020 - 2020) -> Highlanders (2021 - 2021) -> Otago (2021 - 2021) -> Highlanders (2021 - 2021) -> Otago (2021 - 2021) -> Highlanders (2022 - 2022) -> Otago (2022 - 2022) -> Highlanders (2022 - 2022) -> Otago (2022 - 2022) -> Highlanders (2023 - 2023) -> Otago (2023 - 2023) -> Highlanders (2023 - 2023) -> Otago (2023 - 2023) -> Highlanders (2024 - 2024) -> Otago (2024 - 2024) -> Highlanders (2024 - 2024) -> Otago (2024 - 2024) -> Highlanders (2025 - 2025) -> Otago (2025 - 2025) -> Connacht Rugby (2025 - 2026),,,https://all.rugby/player/sam-gilbert,Canterbury (2018 - 2019) -> Highlanders (2019 - 2020) -> Otago (2020 - 2020) -> Highlanders (2021 - 2021) -> Otago (2021 - 2021) -> Highlanders (2021 - 2021) -> Otago (2021 - 2021) -> Highlanders (2022 - 2022) -> Otago (2022 - 2022) -> Highlanders (2022 - 2022) -> Otago (2022 - 2022) -> Highlanders (2023 - 2023) -> Otago (2023 - 2023) -> Highlanders (2023 - 2023) -> Otago (2023 - 2023) -> Highlanders (2024 - 2024) -> Otago (2024 - 2024) -> Highlanders (2024 - 2024) -> Otago (2024 - 2024) -> Highlanders (2025 - 2025) -> Otago (2025 - 2025) -> Connacht Rugby (2025 - 2026)
Shane JENNINGS,Shane JENNINGS,Winger,Connacht,191,96,2001.01.14,,,,,A,https://all.rugby/player/shane-jennings-,Connacht Rugby (2020 - 2026),,,https://all.rugby/player/shane-jennings-,Connacht Rugby (2020 - 2026)
Shayne BOLTON,Shayne BOLTON,Winger,Connacht,188,100,2000.06.29,,,,,A,https://all.rugby/player/shayne-bolton,University of the Free State (2020 - 2021) -> Connacht Rugby (2021 - 2026),,,https://all.rugby/player/shayne-bolton,University of the Free State (2020 - 2021) -> Connacht Rugby (2021 - 2026)
Chay MULLINS,Chay MULLINS,FB,Connacht,193,95,2002.01.23,,,,,A,https://all.rugby/player/chay-mullins,Bristol Bears (2020 - 2022) -> Connacht Rugby (2022 - 2026),,,https://all.rugby/player/chay-mullins,Bristol Bears (2020 - 2022) -> Connacht Rugby (2022 - 2026)
Harry WEST,Harry WEST,FB,Connacht,185,90,2003.04.27,,,,,A,https://all.rugby/player/harry-west,Connacht Rugby (2022 - 2026),,,https://all.rugby/player/harry-west,Connacht Rugby (2022 - 2026)
Mack HANSEN,Mack HANSEN,FB,Connacht,188,89,1998.03.27,,,,,A,https://all.rugby/player/mackenzie-hansen,Brumbies (2018 - 2021) -> Connacht Rugby (2021 - 2026),Australia,Australia,https://all.rugby/player/mackenzie-hansen,Brumbies (2018 - 2021) -> Connacht Rugby (2021 - 2026)
Billy BOHAN,Billy BOHAN,PR,Connacht,191,114,2005..,,,,,A,https://all.rugby/player/billy-bohan,Connacht Rugby (2024 - 2026),,,https://all.rugby/player/billy-bohan,Connacht Rugby (2024 - 2026)
Fiachna BARRETT,Fiachna BARRETT,PR,Connacht,193,123,2003.02.27,,,,,A,https://all.rugby/player/fiachna-barrett,Connacht Rugby (2022 - 2026),,,https://all.rugby/player/fiachna-barrett,Connacht Rugby (2022 - 2026)
Matthew VICTORY,Matthew VICTORY,HO,Connacht,177,100,2003.05.28,,,,,A,https://all.rugby/player/matthew-victory,Connacht Rugby (2023 - 2026),,,https://all.rugby/player/matthew-victory,Connacht Rugby (2023 - 2026)
Mikey YARR,Mikey YARR,HO,Connacht,,,2005..,,,,,A,https://all.rugby/player/mikey-yarr,Lansdowne FC (2023 - 2024) -> University College Dublin (2024 - 2025) -> Connacht Rugby (2025 - 2026),,,https://all.rugby/player/mikey-yarr,Lansdowne FC (2023 - 2024) -> University College Dublin (2024 - 2025) -> Connacht Rugby (2025 - 2026)
David WALSH,David WALSH,LO,Connacht,198,,2005..,,,,,A,https://all.rugby/player/david-walsh,Dublin University FC (2024 - 2025) -> Connacht Rugby (2025 - 2026),,,https://all.rugby/player/david-walsh,Dublin University FC (2024 - 2025) -> Connacht Rugby (2025 - 2026)
Aaron O'BRIEN,Aaron O'BRIEN,Back row,Connacht,,,2005..,,,,,A,https://all.rugby/player/aaron-o-brien,Connacht Rugby (2025 - 2026),,,https://all.rugby/player/aaron-o-brien,Connacht Rugby (2025 - 2026)
Bobby POWER,Bobby POWER,Back row,Connacht,192,106,2005..,,,,,A,https://all.rugby/player/bobby-power,Galwegians RFC (2024 - 2025) -> Connacht Rugby (2025 - 2026),,,https://all.rugby/player/bobby-power,Galwegians RFC (2024 - 2025) -> Connacht Rugby (2025 - 2026)
Diarmaid O'CONNELL,Diarmaid O'CONNELL,Back row,Connacht,,,2006..,,,,,A,https://all.rugby/player/diarmaid-o-connell,Connacht Rugby (2025 - 2026),,,https://all.rugby/player/diarmaid-o-connell,Connacht Rugby (2025 - 2026)
Éanna MCCARTHY,Éanna MCCARTHY,Back row,Connacht,193,112,2005..,,,,,A,https://all.rugby/player/eanna-mccarthy,Connacht Rugby (2024 - 2026),,,https://all.rugby/player/eanna-mccarthy,Connacht Rugby (2024 - 2026)
Max FLYNN,Max FLYNN,Back row,Connacht,,,2004..,,,,,A,https://all.rugby/player/max-flynn,Galway Corinthians RFC (2023 - 2024) -> Connacht Rugby (2024 - 2026),,,https://all.rugby/player/max-flynn,Galway Corinthians RFC (2023 - 2024) -> Connacht Rugby (2024 - 2026)
Albert LINDNER,Albert LINDNER,SH,Connacht,,,2006..,,,,,A,https://all.rugby/player/albert-lindner,Connacht Rugby (2025 - 2026),,,https://all.rugby/player/albert-lindner,Connacht Rugby (2025 - 2026)
Tomás FARTHING,Tomás FARTHING,SH,Connacht,,,2005..,,,,,A,https://all.rugby/player/tomas-farthing,Galway Corinthians RFC (2023 - 2024) -> Connacht Rugby (2024 - 2026),,,https://all.rugby/player/tomas-farthing,Galway Corinthians RFC (2023 - 2024) -> Connacht Rugby (2024 - 2026)
Conor O'SHAUGHNESSY,Conor O'SHAUGHNESSY,SO,Connacht,,,2006..,,,,,A,https://all.rugby/player/conor-o-shaughnessy,Connacht Rugby (2025 - 2026),,,https://all.rugby/player/conor-o-shaughnessy,Connacht Rugby (2025 - 2026)
Seán NAUGHTON,Seán NAUGHTON,SO,Connacht,182,78,2004..,,,,,A,https://all.rugby/player/sean-naughton,Connacht Rugby (2023 - 2026),,,https://all.rugby/player/sean-naughton,Connacht Rugby (2023 - 2026)
Seán WALSH,Seán WALSH,CTB,Connacht,,,2006..,,,,,A,https://all.rugby/player/sean-walsh,Connacht Rugby (2025 - 2026),,,https://all.rugby/player/sean-walsh,Connacht Rugby (2025 - 2026)
Daniel RYAN,Daniel RYAN,Winger,Connacht,,,2006..,,,,,A,https://all.rugby/player/daniel-ryan,Connacht Rugby (2025 - 2026),,,https://all.rugby/player/daniel-ryan,Connacht Rugby (2025 - 2026)
James NICHOLSON,James NICHOLSON,FB,Connacht,192,89,2003.06.09,,,,,A,https://all.rugby/player/james-nicholson,Leinster Rugby (2022 - 2023) -> Connacht Rugby (2023 - 2026),,,https://all.rugby/player/james-nicholson,Leinster Rugby (2022 - 2023) -> Connacht Rugby (2023 - 2026)
Alec HEPBURN,Alec HEPBURN,PR,Scarlets,186,114,1993.03.30,,,,,A,https://all.rugby/player/alec-hepburn,Exeter Chiefs (2014 - 2024) -> Scarlets (2024 - 2026),Australia,Australia,https://all.rugby/player/alec-hepburn,Exeter Chiefs (2014 - 2024) -> Scarlets (2024 - 2026)
Archer HOLZ,Archer HOLZ,PR,Scarlets,189,128,2000.03.01,,,,,A,https://all.rugby/player/archer-holz,Eastern Suburbs RFC (2019 - 2020) -> Brumbies (2020 - 2021) -> New South Wales Waratahs (2021 - 2023) -> Stade Rochelais (2023 - 2023) -> New South Wales Waratahs (2023 - 2023) -> Stade Rochelais (2024 - 2024) -> New South Wales Waratahs (2024 - 2024) -> Scarlets (2024 - 2026),,,https://all.rugby/player/archer-holz,Eastern Suburbs RFC (2019 - 2020) -> Brumbies (2020 - 2021) -> New South Wales Waratahs (2021 - 2023) -> Stade Rochelais (2023 - 2023) -> New South Wales Waratahs (2023 - 2023) -> Stade Rochelais (2024 - 2024) -> New South Wales Waratahs (2024 - 2024) -> Scarlets (2024 - 2026)
Harri O'CONNOR,Harri O'CONNOR,PR,Scarlets,182,118,2000.10.25,,,,,A,https://all.rugby/player/harri-o-connor,Bath Rugby (2018 - 2019) -> Scarlets (2019 - 2026),England,England,https://all.rugby/player/harri-o-connor,Bath Rugby (2018 - 2019) -> Scarlets (2019 - 2026)
Henry THOMAS,Henry THOMAS,PR,Scarlets,188,120,1991.10.30,,,,,A,https://all.rugby/player/henry-thomas,Sale Sharks (2013 - 2014) -> Bath Rugby (2014 - 2021) -> Montpellier Hérault Rugby (2021 - 2023) -> Castres Olympique (2023 - 2023) -> Montpellier Hérault Rugby (2024 - 2024) -> Castres Olympique (2024 - 2024) -> Scarlets (2024 - 2026),England,England,https://all.rugby/player/henry-thomas,Sale Sharks (2013 - 2014) -> Bath Rugby (2014 - 2021) -> Montpellier Hérault Rugby (2021 - 2023) -> Castres Olympique (2023 - 2023) -> Montpellier Hérault Rugby (2024 - 2024) -> Castres Olympique (2024 - 2024) -> Scarlets (2024 - 2026)
Kemsley MATHIAS,Kemsley MATHIAS,PR,Scarlets,185,121,1999.07.29,,,,,A,https://all.rugby/player/kemsley-mathias,Scarlets (2018 - 2026),Wales,Wales,https://all.rugby/player/kemsley-mathias,Scarlets (2018 - 2026)
Sam O'CONNOR,Sam O'CONNOR,PR,Scarlets,185,117,2001.12.11,,,,,A,https://all.rugby/player/sam-o-connor,Scarlets (2021 - 2026),,,https://all.rugby/player/sam-o-connor,Scarlets (2021 - 2026)
Kirby MYHILL,Kirby MYHILL,HO,Scarlets,183,108,1992.02.05,,,,,A,https://all.rugby/player/kirby-myhill,Scarlets (2013 - 2016) -> Cardiff Rugby (2016 - 2023) -> Miami Sharks (2023 - 2025) -> Scarlets (2025 - 2026),,,https://all.rugby/player/kirby-myhill,Scarlets (2013 - 2016) -> Cardiff Rugby (2016 - 2023) -> Miami Sharks (2023 - 2025) -> Scarlets (2025 - 2026)
Marnus VAN DER MERWE,Marnus VAN DER MERWE,HO,Scarlets,186,115,1997.02.17,,,,,A,https://all.rugby/player/marnus-van-der-merwe,Central Cheetahs (2018 - 2020) -> Free State Cheetahs (2020 - 2022) -> Central Cheetahs (2022 - 2023) -> Ospreys (2023 - 2023) -> Central Cheetahs (2023 - 2023) -> Ospreys (2024 - 2024) -> Central Cheetahs (2024 - 2024) -> Scarlets (2024 - 2026),,,https://all.rugby/player/marnus-van-der-merwe,Central Cheetahs (2018 - 2020) -> Free State Cheetahs (2020 - 2022) -> Central Cheetahs (2022 - 2023) -> Ospreys (2023 - 2023) -> Central Cheetahs (2023 - 2023) -> Ospreys (2024 - 2024) -> Central Cheetahs (2024 - 2024) -> Scarlets (2024 - 2026)
Ryan ELIAS,Ryan ELIAS,HO,Scarlets,188,115,1995.01.07,,,,,A,https://all.rugby/player/ryan-elias,Scarlets (2014 - 2026),Wales,Wales,https://all.rugby/player/ryan-elias,Scarlets (2014 - 2026)
Jac PRICE,Jac PRICE,LO,Scarlets,198,115,2000.08.04,,,,,A,https://all.rugby/player/jac-price-2000,Scarlets (2018 - 2026),,,https://all.rugby/player/jac-price-2000,Scarlets (2018 - 2026)
Jake BALL,Jake BALL,LO,Scarlets,200,121,1991.06.21,,,,,A,https://all.rugby/player/jake-ball,Scarlets (2013 - 2021) -> Green Rockets Tokatsu (2021 - 2025) -> Scarlets (2025 - 2026),England,England,https://all.rugby/player/jake-ball,Scarlets (2013 - 2021) -> Green Rockets Tokatsu (2021 - 2025) -> Scarlets (2025 - 2026)
Max DOUGLAS,Max DOUGLAS,LO,Scarlets,200,112,2000.01.01,,,,,A,https://all.rugby/player/max-douglas,Manly Marlins (2018 - 2019) -> New South Wales Waratahs (2019 - 2021) -> Manly Marlins (2021 - 2021) -> New South Wales Waratahs (2022 - 2022) -> Manly Marlins (2022 - 2022) -> Yokohama Canon Eagles (2022 - 2024) -> Scarlets (2024 - 2026),,,https://all.rugby/player/max-douglas,Manly Marlins (2018 - 2019) -> New South Wales Waratahs (2019 - 2021) -> Manly Marlins (2021 - 2021) -> New South Wales Waratahs (2022 - 2022) -> Manly Marlins (2022 - 2022) -> Yokohama Canon Eagles (2022 - 2024) -> Scarlets (2024 - 2026)
Sam LOUSI,Sam LOUSI,LO,Scarlets,198,121,1991.07.20,,,,,A,https://all.rugby/player/sam-lousi,New South Wales Waratahs (2014 - 2016) -> Hurricanes (2016 - 2019) -> Scarlets (2019 - 2026),New Zealand,New Zealand,https://all.rugby/player/sam-lousi,New South Wales Waratahs (2014 - 2016) -> Hurricanes (2016 - 2019) -> Scarlets (2019 - 2026)
Taine PLUMTREE,Taine PLUMTREE,LO,Scarlets,195,108,2000.03.09,,,,,A,https://all.rugby/player/taine-plumtree,Wellington Lions (2019 - 2020) -> Blues (2020 - 2020) -> Wellington Lions (2020 - 2020) -> Blues (2021 - 2021) -> Wellington Lions (2021 - 2021) -> Blues (2021 - 2021) -> Wellington Lions (2021 - 2021) -> Blues (2022 - 2022) -> Wellington Lions (2022 - 2022) -> Blues (2022 - 2023) -> Scarlets (2023 - 2026),New Zealand,New Zealand,https://all.rugby/player/taine-plumtree,Wellington Lions (2019 - 2020) -> Blues (2020 - 2020) -> Wellington Lions (2020 - 2020) -> Blues (2021 - 2021) -> Wellington Lions (2021 - 2021) -> Blues (2021 - 2021) -> Wellington Lions (2021 - 2021) -> Blues (2022 - 2022) -> Wellington Lions (2022 - 2022) -> Blues (2022 - 2023) -> Scarlets (2023 - 2026)
Ben WILLIAMS,Ben WILLIAMS,Back row,Scarlets,188,108,2002.04.23,,,,,A,https://all.rugby/player/ben-williams-14088,Aberavon RFC (2021 - 2022) -> Scarlets (2022 - 2026),,,https://all.rugby/player/ben-williams-14088,Aberavon RFC (2021 - 2022) -> Scarlets (2022 - 2026)
Dan DAVIS,Dan DAVIS,Back row,Scarlets,182,101,1998.09.17,,,,,A,https://all.rugby/player/dan-davis,Scarlets (2017 - 2026),,,https://all.rugby/player/dan-davis,Scarlets (2017 - 2026)
Fletcher ANDERSON,Fletcher ANDERSON,Back row,Scarlets,187,109,2002.12.27,,,,,A,https://all.rugby/player/fletcher-anderson,Tasman Mako (2021 - 2022) -> Crusaders (2022 - 2023) -> Tasman Mako (2023 - 2023) -> Crusaders (2024 - 2024) -> Tasman Mako (2024 - 2024) -> Crusaders (2024 - 2024) -> Tasman Mako (2024 - 2024) -> Crusaders (2025 - 2025) -> Tasman Mako (2025 - 2025) -> Scarlets (2025 - 2026),,,https://all.rugby/player/fletcher-anderson,Tasman Mako (2021 - 2022) -> Crusaders (2022 - 2023) -> Tasman Mako (2023 - 2023) -> Crusaders (2024 - 2024) -> Tasman Mako (2024 - 2024) -> Crusaders (2024 - 2024) -> Tasman Mako (2024 - 2024) -> Crusaders (2025 - 2025) -> Tasman Mako (2025 - 2025) -> Scarlets (2025 - 2026)
Jarrod TAYLOR,Jarrod TAYLOR,Back row,Scarlets,188,100,2001.02.15,,,,,A,https://all.rugby/player/jarrod-taylor,Western Province (2021 - 2023) -> Stormers (2023 - 2023) -> Scarlets (2023 - 2023) -> Stormers (2024 - 2024) -> Scarlets (2024 - 2026),,,https://all.rugby/player/jarrod-taylor,Western Province (2021 - 2023) -> Stormers (2023 - 2023) -> Scarlets (2023 - 2023) -> Stormers (2024 - 2024) -> Scarlets (2024 - 2026)
Josh MACLEOD,Josh MACLEOD,Back row,Scarlets,189,110,1996.10.27,,,,,A,https://all.rugby/player/josh-macleod,Scarlets (2016 - 2026),,,https://all.rugby/player/josh-macleod,Scarlets (2016 - 2026)
Tristan DAVIES,Tristan DAVIES,Back row,Scarlets,193,104,2001.09.30,,,,,A,https://all.rugby/player/tristan-davies,Ospreys (2020 - 2023) -> Central Cheetahs (2023 - 2023) -> Ospreys (2024 - 2024) -> Central Cheetahs (2024 - 2024) -> Ospreys (2024 - 2025) -> Scarlets (2025 - 2026),,,https://all.rugby/player/tristan-davies,Ospreys (2020 - 2023) -> Central Cheetahs (2023 - 2023) -> Ospreys (2024 - 2024) -> Central Cheetahs (2024 - 2024) -> Ospreys (2024 - 2025) -> Scarlets (2025 - 2026)
Archie HUGHES,Archie HUGHES,SH,Scarlets,173,77,2003.02.14,,,,,A,https://all.rugby/player/archie-hughes,Scarlets (2021 - 2026),,,https://all.rugby/player/archie-hughes,Scarlets (2021 - 2026)
Dane BLACKER,Dane BLACKER,SH,Scarlets,178,78,1998.07.06,,,,,A,https://all.rugby/player/dane-blacker,Dragons RFC (2017 - 2017) -> Cardiff Rugby (2017 - 2017) -> Dragons RFC (2018 - 2018) -> Cardiff Rugby (2018 - 2019) -> Scarlets (2019 - 2023) -> Dragons RFC (2023 - 2025) -> Scarlets (2025 - 2026),,,https://all.rugby/player/dane-blacker,Dragons RFC (2017 - 2017) -> Cardiff Rugby (2017 - 2017) -> Dragons RFC (2018 - 2018) -> Cardiff Rugby (2018 - 2019) -> Scarlets (2019 - 2023) -> Dragons RFC (2023 - 2025) -> Scarlets (2025 - 2026)
Gareth DAVIES,Gareth DAVIES,SH,Scarlets,178,88,1990.08.18,,,,,A,https://all.rugby/player/gareth-davies-1990,Scarlets (2013 - 2026),Wales,Wales,https://all.rugby/player/gareth-davies-1990,Scarlets (2013 - 2026)
Billy MCBRYDE,Billy MCBRYDE,SO,Scarlets,177,94,1996.10.24,,,,,A,https://all.rugby/player/billy-mcbryde,Ospreys (2015 - 2017) -> Scarlets (2017 - 2018) -> RGC 1404 (2018 - 2020) -> Doncaster Knights (2020 - 2024) -> RGC 1404 (2024 - 2025) -> Scarlets (2025 - 2025) -> RGC 1404 (2026 - 2026) -> Scarlets (2026 - 2026),,,https://all.rugby/player/billy-mcbryde,Ospreys (2015 - 2017) -> Scarlets (2017 - 2018) -> RGC 1404 (2018 - 2020) -> Doncaster Knights (2020 - 2024) -> RGC 1404 (2024 - 2025) -> Scarlets (2025 - 2025) -> RGC 1404 (2026 - 2026) -> Scarlets (2026 - 2026)
Sam COSTELOW,Sam COSTELOW,SO,Scarlets,175,84,2001.01.10,,,,,A,https://all.rugby/player/sam-costelow,Leicester Tigers (2018 - 2020) -> Scarlets (2020 - 2026),Wales,Wales,https://all.rugby/player/sam-costelow,Leicester Tigers (2018 - 2020) -> Scarlets (2020 - 2026)
Eddie JAMES,Eddie JAMES,CTB,Scarlets,193,104,2002.08.10,,,,,A,https://all.rugby/player/eddie-james,Scarlets (2020 - 2026),,,https://all.rugby/player/eddie-james,Scarlets (2020 - 2026)
Ioan NICHOLAS,Ioan NICHOLAS,CTB,Scarlets,182,92,1998.04.03,,,,,A,https://all.rugby/player/ioan-nicholas,Scarlets (2015 - 2017) -> Benetton Rugby Trévise (2017 - 2017) -> Scarlets (2018 - 2018) -> Benetton Rugby Trévise (2018 - 2018) -> Scarlets (2018 - 2026),,,https://all.rugby/player/ioan-nicholas,Scarlets (2015 - 2017) -> Benetton Rugby Trévise (2017 - 2017) -> Scarlets (2018 - 2018) -> Benetton Rugby Trévise (2018 - 2018) -> Scarlets (2018 - 2026)
Joe HAWKINS,Joe HAWKINS,CTB,Scarlets,183,99,2002.06.11,,,,,A,https://all.rugby/player/joe-hawkins,Ospreys (2019 - 2023) -> Exeter Chiefs (2023 - 2025) -> Scarlets (2025 - 2026),,,https://all.rugby/player/joe-hawkins,Ospreys (2019 - 2023) -> Exeter Chiefs (2023 - 2025) -> Scarlets (2025 - 2026)
Joe ROBERTS,Joe ROBERTS,CTB,Scarlets,182,96,2000.05.10,,,,,A,https://all.rugby/player/joe-roberts,Scarlets (2018 - 2020) -> Ampthill Rugby (2020 - 2020) -> Scarlets (2020 - 2020) -> Ampthill Rugby (2021 - 2021) -> Scarlets (2021 - 2026),Wales,Wales,https://all.rugby/player/joe-roberts,Scarlets (2018 - 2020) -> Ampthill Rugby (2020 - 2020) -> Scarlets (2020 - 2020) -> Ampthill Rugby (2021 - 2021) -> Scarlets (2021 - 2026)
Johnny WILLIAMS,Johnny WILLIAMS,CTB,Scarlets,191,105,1996.10.18,,,,,A,https://all.rugby/player/johnny-williams-1996,London Irish (2015 - 2018) -> Newcastle (2018 - 2019) -> Scarlets (2019 - 2019) -> Newcastle (2020 - 2020) -> Scarlets (2020 - 2026),England,England,https://all.rugby/player/johnny-williams-1996,London Irish (2015 - 2018) -> Newcastle (2018 - 2019) -> Scarlets (2019 - 2019) -> Newcastle (2020 - 2020) -> Scarlets (2020 - 2026)
Macs PAGE,Macs PAGE,CTB,Scarlets,176,88,2004..,,,,,A,https://all.rugby/player/macs-page,Scarlets (2022 - 2026),,,https://all.rugby/player/macs-page,Scarlets (2022 - 2026)
Ellis MEE,Ellis MEE,Winger,Scarlets,193,92,2003.10.06,,,,,A,https://all.rugby/player/ellis-mee,Nottingham Rugby (2023 - 2024) -> Scarlets (2024 - 2026),,,https://all.rugby/player/ellis-mee,Nottingham Rugby (2023 - 2024) -> Scarlets (2024 - 2026)
Tom ROGERS,Tom ROGERS,Winger,Scarlets,185,87,1998.12.17,,,,,A,https://all.rugby/player/tom-rogers,Scarlets (2017 - 2026),Wales,Wales,https://all.rugby/player/tom-rogers,Scarlets (2017 - 2026)
